Age,Shocks,Fitness,Cash,FitnessSpending,JoySpending,InsuranceSpending,NextAge,NextShocks,NextFitness,NextCash,Probability,Enjoyment,FutureValue,Value,RandDraw,Shocked,TotalJoy,BuyIns,InsurancePaid,ShockProb,AtMaxShocks,Life
 8,1,35,   3, 25, 38, 10, 9,1,37,   0,0.904,  0.41,  7.02,  7.43,0.692,0,  3.65,1,0,0.096,0,153
 9,1,37,   0, 20, 40, 10,10,1,37,   0,0.902,  0.42,  6.81,  7.22,0.166,0,  4.07,1,0,0.098,0,153
10,1,37,   0, 20, 40, 10,11,1,37,   0,0.899,  0.42,  6.59,  7.01,0.281,0,  4.49,1,0,0.101,0,153
11,1,37,   0, 20, 40, 10,12,1,37,   0,0.897,  0.42,  6.37,  6.79,0.327,0,  4.91,1,0,0.103,0,153
12,1,37,   0, 20, 40, 10,13,1,37,   0,0.895,  0.42,  6.15,  6.56,0.601,0,  5.33,1,0,0.105,0,153
13,1,37,   0, 20, 40, 10,14,1,37,   0,0.892,  0.42,  5.91,  6.33,0.300,0,  5.75,1,0,0.108,0,153
14,1,37,   0, 14, 44, 10,15,1,35,   2,0.886,  0.44,  5.66,  6.10,0.227,0,  6.19,1,0,0.114,0,153
15,1,35,   2, 19, 43, 10,16,1,35,   0,0.884,  0.43,  5.41,  5.84,0.529,0,  6.62,1,0,0.116,0,153
16,1,35,   0, 13, 45, 10,17,1,33,   2,0.877,  0.44,  5.15,  5.59,0.441,0,  7.06,1,0,0.123,0,153
17,1,33,   2, 18, 44, 10,18,1,33,   0,0.874,  0.44,  4.88,  5.32,0.366,0,  7.50,1,0,0.126,0,153
18,1,33,   0, 12, 48, 10,19,1,31,   0,0.867,  0.45,  4.59,  5.05,0.163,0,  7.95,1,0,0.133,0,153
19,1,31,   0, 11, 49, 10,20,1,29,   0,0.859,  0.46,  4.30,  4.76,0.866,0,  8.41,1,0,0.141,0,153
20,1,29,   0, 10, 50, 10,21,2,27,   0,0.149,  0.46,  2.93,  3.39,0.066,1,  8.87,1,1,0.149,0,153
21,2,27,   0, 15, 45, 10,22,2,27,   0,0.832,  0.35,  2.74,  3.09,0.728,0,  9.22,1,0,0.168,0,153
22,2,27,   0,  6, 52, 10,23,2,24,   2,0.819,  0.38,  2.51,  2.89,0.292,0,  9.60,1,0,0.181,0,153
23,2,24,   2, 13, 49, 10,24,2,24,   0,0.815,  0.37,  2.28,  2.65,0.532,0,  9.97,1,0,0.185,0,153
24,2,24,   0,  7, 53, 10,25,2,22,   0,0.803,  0.38,  2.03,  2.41,0.232,0, 10.35,1,0,0.197,0,153
25,2,22,   0,  0, 60, 10,26,3,18,   0,0.218,  0.40,  1.21,  1.61,0.002,1, 10.75,1,1,0.218,0,153
26,3,18,   0,  4, 56, 10,27,3,16,   0,0.741,  0.29,  1.03,  1.32,0.734,0, 11.04,1,0,0.259,0,153
27,3,16,   0,  0, 60, 10,28,3,13,   0,0.717,  0.30,  0.82,  1.12,0.521,0, 11.34,1,0,0.283,0,153
28,3,13,   0,  0, 60, 10,29,3,10,   0,0.689,  0.30,  0.58,  0.88,0.548,0, 11.64,1,0,0.311,0,153
29,3,10,   0,  0, 60, 10,30,3, 8,   0,0.666,  0.30,  0.32,  0.62,0.408,0, 11.94,1,0,0.334,0,153
30,3, 8,   0,  0, 70,  0,31,4, 6,-300,0.361,  0.32,  0.00,  0.32,0.353,1, 12.26,0,0,0.361,0,153
 1,0,20,   0, 23, 37, 10, 2,0,24,   0,0.908,  0.48, 11.13, 11.61,0.442,0,  0.48,1,0,0.092,0,154
 2,0,24,   0, 22, 38, 10, 3,0,27,   0,0.911,  0.49, 10.89, 11.38,0.151,0,  0.97,1,0,0.089,0,154
 3,0,27,   0, 21, 39, 10, 4,1,29,   0,0.088,  0.49,  7.91,  8.41,0.069,1,  1.46,1,1,0.088,0,154
 4,1,29,   0, 28, 32, 10, 5,1,33,   0,0.906,  0.37,  7.78,  8.15,0.500,0,  1.83,1,0,0.094,0,154
 5,1,33,   0, 24, 36, 10, 6,2,35,   0,0.093,  0.39,  5.20,  5.59,0.040,1,  2.22,1,1,0.093,0,154
 6,2,35,   0, 25, 35, 10, 7,2,37,   0,0.895,  0.31,  5.10,  5.41,0.773,0,  2.53,1,0,0.105,0,154
 7,2,37,   0, 20, 40, 10, 8,2,37,   0,0.893,  0.33,  4.98,  5.31,0.966,0,  2.86,1,0,0.107,0,154
 8,2,37,   0, 20, 40, 10, 9,2,37,   0,0.891,  0.33,  4.86,  5.19,0.566,0,  3.19,1,0,0.109,0,154
 9,2,37,   0, 20, 40, 10,10,3,37,   0,0.111,  0.33,  2.87,  3.20,0.035,1,  3.52,1,1,0.111,0,154
10,3,37,   0, 29, 31, 10,11,3,40,   0,0.874,  0.22,  2.83,  3.05,0.405,0,  3.74,1,0,0.126,0,154
11,3,40,   0, 28, 32, 10,12,4,42,   0,0.124,  0.22,  1.39,  1.61,0.004,1,  3.96,1,1,0.124,0,154
12,4,42,   0, 29, 31, 10,13,4,44,   0,0.855,  0.15,  1.37,  1.52,0.967,0,  4.11,1,0,0.145,0,154
13,4,44,   0, 24, 36, 10,14,5,44,   0,0.147,  0.16,  0.46,  0.62,0.021,1,  4.27,1,1,0.147,0,154
14,5,44,   0, 30, 40,  0,15,5,46,   0,0.825,  0.08,  0.46,  0.54,0.830,0,  4.35,0,0,0.175,0,154
15,5,46,   0, 31, 39,  0,16,5,48,   0,0.827,  0.08,  0.46,  0.54,0.607,0,  4.43,0,0,0.173,0,154
16,5,48,   0, 32, 38,  0,17,6,50,-300,0.171,  0.08,  0.00,  0.08,0.126,1,  4.51,0,0,0.171,0,154
17,6,50,-300,  0,  0,  0,18,6,41,-450,0.239,  0.00,  0.00,  0.00,0.032,1,  4.51,0,0,0.239,1,154
18,6,41,-450,  0,  0,  0,19,6,33,-380,0.727,  0.00,  0.00,  0.00,0.858,0,  4.51,0,0,0.273,1,154
19,6,33,-380,  0,  0,  0,20,6,27,-310,0.695,  0.00,  0.00,  0.00,0.684,0,  4.51,0,0,0.305,1,154
20,6,27,-310,  0,  0,  0,21,6,22,-450,0.338,  0.00,  0.00,  0.00,0.213,1,  4.51,0,0,0.338,1,154
21,6,22,-450,  0,  0,  0,22,6,18,-380,0.629,  0.00,  0.00,  0.00,0.715,0,  4.51,0,0,0.371,1,154
22,6,18,-380,  0,  0,  0,23,6,14,-310,0.591,  0.00,  0.00,  0.00,0.670,0,  4.51,0,0,0.409,1,154
23,6,14,-310,  0,  0,  0,24,6,11,-240,0.555,  0.00,  0.00,  0.00,0.475,0,  4.51,0,0,0.445,1,154
24,6,11,-240,  0,  0,  0,25,6, 9,-170,0.527,  0.00,  0.00,  0.00,0.899,0,  4.51,0,0,0.473,1,154
25,6, 9,-170,  0,  0,  0,26,6, 7,-400,0.506,  0.00,  0.00,  0.00,0.144,1,  4.51,0,0,0.506,1,154
26,6, 7,-400,  0,  0,  0,27,6, 5,-450,0.541,  0.00,  0.00,  0.00,0.294,1,  4.51,0,0,0.541,1,154
27,6, 5,-450,  0,  0,  0,28,6, 4,-380,0.435,  0.00,  0.00,  0.00,0.772,0,  4.51,0,0,0.565,1,154
28,6, 4,-380,  0,  0,  0,29,6, 3,-450,0.590,  0.00,  0.00,  0.00,0.259,1,  4.51,0,0,0.590,1,154
29,6, 3,-450,  0,  0,  0,30,6, 2,-450,0.617,  0.00,  0.00,  0.00,0.297,1,  4.51,0,0,0.617,1,154
30,6, 2,-450,  0,  0,  0,31,6, 1,-450,0.646,  0.00,  0.00,  0.00,0.128,1,  4.51,0,0,0.646,1,154
 1,0,20,   0, 23, 37, 10, 2,0,24,   0,0.908,  0.48, 11.13, 11.61,0.690,0,  0.48,1,0,0.092,0,155
 2,0,24,   0, 22, 38, 10, 3,0,27,   0,0.911,  0.49, 10.89, 11.38,0.534,0,  0.97,1,0,0.089,0,155
 3,0,27,   0, 21, 39, 10, 4,0,29,   0,0.912,  0.49, 10.64, 11.13,0.501,0,  1.46,1,0,0.088,0,155
 4,0,29,   0, 22, 38, 10, 5,0,31,   0,0.913,  0.49, 10.38, 10.87,0.535,0,  1.95,1,0,0.087,0,155
 5,0,31,   0, 17, 40, 10, 6,0,31,   3,0.911,  0.50, 10.11, 10.61,0.844,0,  2.45,1,0,0.089,0,155
 6,0,31,   3, 23, 40, 10, 7,0,33,   0,0.912,  0.50,  9.83, 10.33,0.906,0,  2.95,1,0,0.088,0,155
 7,0,33,   0, 18, 42, 10, 8,0,33,   0,0.910,  0.51,  9.53, 10.04,0.402,0,  3.46,1,0,0.090,0,155
 8,0,33,   0, 18, 42, 10, 9,0,33,   0,0.907,  0.51,  9.22,  9.74,0.851,0,  3.97,1,0,0.093,0,155
 9,0,33,   0, 18, 42, 10,10,0,33,   0,0.905,  0.51,  8.92,  9.43,0.576,0,  4.48,1,0,0.095,0,155
10,0,33,   0, 18, 42, 10,11,0,33,   0,0.903,  0.51,  8.61,  9.12,0.979,0,  4.99,1,0,0.097,0,155
11,0,33,   0, 18, 42, 10,12,0,33,   0,0.900,  0.51,  8.29,  8.80,0.153,0,  5.50,1,0,0.100,0,155
12,0,33,   0, 12, 46, 10,13,0,31,   2,0.895,  0.53,  7.95,  8.49,0.479,0,  6.03,1,0,0.105,0,155
13,0,31,   2, 17, 45, 10,14,0,31,   0,0.892,  0.53,  7.62,  8.14,0.690,0,  6.56,1,0,0.108,0,155
14,0,31,   0, 11, 47, 10,15,0,29,   2,0.885,  0.54,  7.27,  7.81,0.760,0,  7.10,1,0,0.115,0,155
15,0,29,   2, 16, 46, 10,16,0,29,   0,0.883,  0.53,  6.92,  7.45,0.228,0,  7.63,1,0,0.117,0,155
16,0,29,   0, 10, 50, 10,17,0,27,   0,0.875,  0.56,  6.55,  7.10,0.787,0,  8.19,1,0,0.125,0,155
17,0,27,   0,  6, 50, 10,18,1,24,   4,0.135,  0.56,  4.80,  5.36,0.042,1,  8.75,1,1,0.135,0,155
18,1,24,   4, 13, 49, 10,19,1,24,   2,0.850,  0.46,  4.53,  4.99,0.448,0,  9.21,1,0,0.150,0,155
19,1,24,   2, 13, 49, 10,20,2,24,   0,0.154,  0.46,  3.09,  3.55,0.087,1,  9.67,1,1,0.154,0,155
20,2,24,   0, 13, 47, 10,21,3,24,   0,0.173,  0.36,  1.89,  2.25,0.059,1, 10.03,1,1,0.173,0,155
21,3,24,   0, 22, 38, 10,22,4,27,   0,0.189,  0.24,  0.97,  1.21,0.006,1, 10.27,1,1,0.189,0,155
22,4,27,   0, 21, 39, 10,23,4,29,   0,0.786,  0.16,  0.93,  1.09,0.538,0, 10.43,1,0,0.214,0,155
23,4,29,   0, 16, 44, 10,24,4,29,   0,0.782,  0.17,  0.87,  1.05,0.785,0, 10.60,1,0,0.218,0,155
24,4,29,   0, 16, 44, 10,25,4,29,   0,0.779,  0.17,  0.81,  0.98,0.602,0, 10.77,1,0,0.221,0,155
25,4,29,   0, 10, 50, 10,26,4,27,   0,0.767,  0.19,  0.73,  0.91,0.628,0, 10.96,1,0,0.233,0,155
26,4,27,   0,  6, 54, 10,27,5,24,   0,0.251,  0.19,  0.25,  0.45,0.125,1, 11.15,1,1,0.251,0,155
27,5,24,   0, 13, 57,  0,28,5,24,   0,0.702,  0.10,  0.22,  0.32,0.826,0, 11.25,0,0,0.298,0,155
28,5,24,   0,  1, 69,  0,29,6,20,-300,0.327,  0.11,  0.00,  0.11,0.235,1, 11.36,0,0,0.327,0,155
29,6,20,-300,  0,  0,  0,30,6,16,-230,0.571,  0.00,  0.00,  0.00,0.988,0, 11.36,0,0,0.429,1,155
30,6,16,-230,  0,  0,  0,31,6,13,-160,0.534,  0.00,  0.00,  0.00,0.618,0, 11.36,0,0,0.466,1,155
 1,0,20,   0, 23, 37, 10, 2,0,24,   0,0.908,  0.48, 11.13, 11.61,0.663,0,  0.48,1,0,0.092,0,156
 2,0,24,   0, 22, 38, 10, 3,0,27,   0,0.911,  0.49, 10.89, 11.38,0.636,0,  0.97,1,0,0.089,0,156
 3,0,27,   0, 21, 39, 10, 4,0,29,   0,0.912,  0.49, 10.64, 11.13,0.322,0,  1.46,1,0,0.088,0,156
 4,0,29,   0, 22, 38, 10, 5,0,31,   0,0.913,  0.49, 10.38, 10.87,0.605,0,  1.95,1,0,0.087,0,156
 5,0,31,   0, 17, 40, 10, 6,0,31,   3,0.911,  0.50, 10.11, 10.61,0.597,0,  2.45,1,0,0.089,0,156
 6,0,31,   3, 23, 40, 10, 7,0,33,   0,0.912,  0.50,  9.83, 10.33,0.686,0,  2.95,1,0,0.088,0,156
 7,0,33,   0, 18, 42, 10, 8,1,33,   0,0.090,  0.51,  7.17,  7.69,0.075,1,  3.46,1,1,0.090,0,156
 8,1,33,   0, 24, 36, 10, 9,2,35,   0,0.099,  0.39,  4.84,  5.23,0.052,1,  3.85,1,1,0.099,0,156
 9,2,35,   0, 25, 35, 10,10,2,37,   0,0.889,  0.31,  4.73,  5.04,0.681,0,  4.16,1,0,0.111,0,156
10,2,37,   0, 20, 40, 10,11,2,37,   0,0.887,  0.33,  4.60,  4.94,0.872,0,  4.49,1,0,0.113,0,156
11,2,37,   0, 20, 40, 10,12,2,37,   0,0.884,  0.33,  4.47,  4.80,0.659,0,  4.82,1,0,0.116,0,156
12,2,37,   0, 20, 40, 10,13,2,37,   0,0.882,  0.33,  4.33,  4.66,0.863,0,  5.15,1,0,0.118,0,156
13,2,37,   0, 20, 40, 10,14,2,37,   0,0.880,  0.33,  4.19,  4.52,0.520,0,  5.48,1,0,0.120,0,156
14,2,37,   0, 20, 40, 10,15,2,37,   0,0.877,  0.33,  4.04,  4.37,0.902,0,  5.81,1,0,0.123,0,156
15,2,37,   0, 20, 40, 10,16,2,37,   0,0.874,  0.33,  3.89,  4.22,0.870,0,  6.14,1,0,0.126,0,156
16,2,37,   0, 20, 40, 10,17,2,37,   0,0.872,  0.33,  3.73,  4.06,0.252,0,  6.47,1,0,0.128,0,156
17,2,37,   0, 20, 40, 10,18,2,37,   0,0.869,  0.33,  3.56,  3.90,0.675,0,  6.80,1,0,0.131,0,156
18,2,37,   0, 20, 40, 10,19,2,37,   0,0.866,  0.33,  3.39,  3.72,0.471,0,  7.13,1,0,0.134,0,156
19,2,37,   0, 14, 46, 10,20,2,35,   0,0.859,  0.36,  3.19,  3.55,0.181,0,  7.49,1,0,0.141,0,156
20,2,35,   0, 13, 47, 10,21,2,33,   0,0.851,  0.36,  2.98,  3.34,0.573,0,  7.85,1,0,0.149,0,156
21,2,33,   0, 12, 48, 10,22,2,31,   0,0.843,  0.36,  2.77,  3.13,0.959,0,  8.21,1,0,0.157,0,156
22,2,31,   0, 11, 49, 10,23,2,29,   0,0.834,  0.37,  2.54,  2.91,0.380,0,  8.58,1,0,0.166,0,156
23,2,29,   0,  1, 57, 10,24,2,24,   2,0.815,  0.39,  2.29,  2.68,0.604,0,  8.97,1,0,0.185,0,156
24,2,24,   2,  7, 55, 10,25,3,22,   0,0.197,  0.39,  1.39,  1.77,0.166,1,  9.36,1,1,0.197,0,156
25,3,22,   0,  6, 54, 10,26,4,20,   0,0.233,  0.29,  0.70,  0.99,0.002,1,  9.65,1,1,0.233,0,156
26,4,20,   0, 11, 49, 10,27,4,20,   0,0.729,  0.18,  0.62,  0.80,0.487,0,  9.83,1,0,0.271,0,156
27,4,20,   0,  2, 58, 10,28,4,17,   0,0.706,  0.20,  0.51,  0.71,0.878,0, 10.03,1,0,0.294,0,156
28,4,17,   0,  1, 59, 10,29,5,14,   0,0.320,  0.20,  0.17,  0.37,0.301,1, 10.23,1,1,0.320,0,156
29,5,14,   0,  0, 70,  0,30,6,11,-300,0.405,  0.11,  0.00,  0.11,0.256,1, 10.34,0,0,0.405,0,156
30,6,11,-300,  0,  0,  0,31,6, 9,-230,0.486,  0.00,  0.00,  0.00,0.985,0, 10.34,0,0,0.514,1,156
 1,0,20,   0, 23, 37, 10, 2,0,24,   0,0.908,  0.48, 11.13, 11.61,0.472,0,  0.48,1,0,0.092,0,157
 2,0,24,   0, 22, 38, 10, 3,0,27,   0,0.911,  0.49, 10.89, 11.38,0.498,0,  0.97,1,0,0.089,0,157
 3,0,27,   0, 21, 39, 10, 4,0,29,   0,0.912,  0.49, 10.64, 11.13,0.320,0,  1.46,1,0,0.088,0,157
 4,0,29,   0, 22, 38, 10, 5,0,31,   0,0.913,  0.49, 10.38, 10.87,0.917,0,  1.95,1,0,0.087,0,157
 5,0,31,   0, 17, 40, 10, 6,0,31,   3,0.911,  0.50, 10.11, 10.61,0.906,0,  2.45,1,0,0.089,0,157
 6,0,31,   3, 23, 40, 10, 7,0,33,   0,0.912,  0.50,  9.83, 10.33,0.731,0,  2.95,1,0,0.088,0,157
 7,0,33,   0, 18, 42, 10, 8,1,33,   0,0.090,  0.51,  7.17,  7.69,0.032,1,  3.46,1,1,0.090,0,157
 8,1,33,   0, 24, 36, 10, 9,1,35,   0,0.901,  0.39,  6.99,  7.39,0.112,0,  3.85,1,0,0.099,0,157
 9,1,35,   0, 19, 41, 10,10,1,35,   0,0.898,  0.42,  6.78,  7.20,0.460,0,  4.27,1,0,0.102,0,157
10,1,35,   0, 19, 41, 10,11,2,35,   0,0.104,  0.42,  4.58,  5.00,0.010,1,  4.69,1,1,0.104,0,157
11,2,35,   0, 25, 35, 10,12,2,37,   0,0.884,  0.31,  4.47,  4.78,0.495,0,  5.00,1,0,0.116,0,157
12,2,37,   0, 20, 40, 10,13,2,37,   0,0.882,  0.33,  4.33,  4.66,0.834,0,  5.33,1,0,0.118,0,157
13,2,37,   0, 20, 40, 10,14,2,37,   0,0.880,  0.33,  4.19,  4.52,0.830,0,  5.66,1,0,0.120,0,157
14,2,37,   0, 20, 40, 10,15,2,37,   0,0.877,  0.33,  4.04,  4.37,0.449,0,  5.99,1,0,0.123,0,157
15,2,37,   0, 20, 40, 10,16,2,37,   0,0.874,  0.33,  3.89,  4.22,0.499,0,  6.32,1,0,0.126,0,157
16,2,37,   0, 20, 40, 10,17,2,37,   0,0.872,  0.33,  3.73,  4.06,0.211,0,  6.65,1,0,0.128,0,157
17,2,37,   0, 20, 40, 10,18,2,37,   0,0.869,  0.33,  3.56,  3.90,0.787,0,  6.98,1,0,0.131,0,157
18,2,37,   0, 20, 40, 10,19,3,37,   0,0.134,  0.33,  2.19,  2.52,0.078,1,  7.31,1,1,0.134,0,157
19,3,37,   0, 20, 40, 10,20,3,37,   0,0.846,  0.25,  2.09,  2.34,0.260,0,  7.56,1,0,0.154,0,157
20,3,37,   0, 20, 40, 10,21,3,37,   0,0.843,  0.25,  1.99,  2.24,0.251,0,  7.81,1,0,0.157,0,157
21,3,37,   0, 14, 46, 10,22,3,35,   0,0.835,  0.27,  1.86,  2.13,0.273,0,  8.08,1,0,0.165,0,157
22,3,35,   0, 13, 47, 10,23,3,33,   0,0.826,  0.27,  1.72,  1.99,0.996,0,  8.35,1,0,0.174,0,157
23,3,33,   0, 12, 48, 10,24,3,31,   0,0.816,  0.27,  1.58,  1.85,0.296,0,  8.62,1,0,0.184,0,157
24,3,31,   0, 11, 49, 10,25,3,29,   0,0.806,  0.28,  1.42,  1.70,0.683,0,  8.90,1,0,0.194,0,157
25,3,29,   0,  1, 59, 10,26,3,24,   0,0.784,  0.30,  1.24,  1.54,0.952,0,  9.20,1,0,0.216,0,157
26,3,24,   0,  1, 59, 10,27,3,20,   0,0.762,  0.30,  1.04,  1.34,0.711,0,  9.50,1,0,0.238,0,157
27,3,20,   0,  0, 60, 10,28,4,16,   0,0.265,  0.30,  0.51,  0.81,0.086,1,  9.80,1,1,0.265,0,157
28,4,16,   0,  0, 60, 10,29,5,13,   0,0.327,  0.20,  0.17,  0.37,0.293,1, 10.00,1,1,0.327,0,157
29,5,13,   0,  0, 70,  0,30,5,10,   0,0.585,  0.11,  0.11,  0.21,0.479,0, 10.11,0,0,0.415,0,157
30,5,10,   0,  0, 70,  0,31,6, 8,-300,0.445,  0.11,  0.00,  0.11,0.270,1, 10.22,0,0,0.445,0,157
 1,0,20,   0, 23, 37, 10, 2,0,24,   0,0.908,  0.48, 11.13, 11.61,0.559,0,  0.48,1,0,0.092,0,158
 2,0,24,   0, 22, 38, 10, 3,0,27,   0,0.911,  0.49, 10.89, 11.38,0.442,0,  0.97,1,0,0.089,0,158
 3,0,27,   0, 21, 39, 10, 4,0,29,   0,0.912,  0.49, 10.64, 11.13,0.299,0,  1.46,1,0,0.088,0,158
 4,0,29,   0, 22, 38, 10, 5,1,31,   0,0.087,  0.49,  7.75,  8.24,0.060,1,  1.95,1,1,0.087,0,158
 5,1,31,   0, 23, 37, 10, 6,1,33,   0,0.904,  0.40,  7.58,  7.98,0.344,0,  2.35,1,0,0.096,0,158
 6,1,33,   0, 24, 36, 10, 7,1,35,   0,0.905,  0.39,  7.41,  7.80,0.727,0,  2.74,1,0,0.095,0,158
 7,1,35,   0, 19, 38, 10, 8,1,35,   3,0.903,  0.41,  7.22,  7.62,0.297,0,  3.15,1,0,0.097,0,158
 8,1,35,   3, 25, 38, 10, 9,1,37,   0,0.904,  0.41,  7.02,  7.43,0.194,0,  3.56,1,0,0.096,0,158
 9,1,37,   0, 20, 40, 10,10,1,37,   0,0.902,  0.42,  6.81,  7.22,0.624,0,  3.98,1,0,0.098,0,158
10,1,37,   0, 20, 40, 10,11,1,37,   0,0.899,  0.42,  6.59,  7.01,0.740,0,  4.40,1,0,0.101,0,158
11,1,37,   0, 20, 40, 10,12,1,37,   0,0.897,  0.42,  6.37,  6.79,0.461,0,  4.82,1,0,0.103,0,158
12,1,37,   0, 20, 40, 10,13,1,37,   0,0.895,  0.42,  6.15,  6.56,0.403,0,  5.24,1,0,0.105,0,158
13,1,37,   0, 20, 40, 10,14,1,37,   0,0.892,  0.42,  5.91,  6.33,0.560,0,  5.66,1,0,0.108,0,158
14,1,37,   0, 14, 44, 10,15,1,35,   2,0.886,  0.44,  5.66,  6.10,0.863,0,  6.10,1,0,0.114,0,158
15,1,35,   2, 19, 43, 10,16,1,35,   0,0.884,  0.43,  5.41,  5.84,0.645,0,  6.53,1,0,0.116,0,158
16,1,35,   0, 13, 45, 10,17,1,33,   2,0.877,  0.44,  5.15,  5.59,0.739,0,  6.97,1,0,0.123,0,158
17,1,33,   2, 18, 44, 10,18,1,33,   0,0.874,  0.44,  4.88,  5.32,0.599,0,  7.41,1,0,0.126,0,158
18,1,33,   0, 12, 48, 10,19,1,31,   0,0.867,  0.45,  4.59,  5.05,0.395,0,  7.86,1,0,0.133,0,158
19,1,31,   0, 11, 49, 10,20,1,29,   0,0.859,  0.46,  4.30,  4.76,0.669,0,  8.32,1,0,0.141,0,158
20,1,29,   0, 10, 50, 10,21,1,27,   0,0.851,  0.46,  3.99,  4.46,0.975,0,  8.78,1,0,0.149,0,158
21,1,27,   0,  6, 54, 10,22,1,24,   0,0.839,  0.48,  3.67,  4.15,0.285,0,  9.26,1,0,0.161,0,158
22,1,24,   0,  7, 53, 10,23,1,22,   0,0.828,  0.47,  3.34,  3.82,0.578,0,  9.73,1,0,0.172,0,158
23,1,22,   0,  0, 58, 10,24,1,18,   2,0.809,  0.49,  2.99,  3.49,0.348,0, 10.22,1,0,0.191,0,158
24,1,18,   2,  4, 58, 10,25,1,16,   0,0.796,  0.49,  2.63,  3.12,0.236,0, 10.71,1,0,0.204,0,158
25,1,16,   0,  0, 60, 10,26,1,13,   0,0.776,  0.50,  2.25,  2.75,0.900,0, 11.21,1,0,0.224,0,158
26,1,13,   0,  2, 58, 10,27,1,11,   0,0.759,  0.49,  1.86,  2.35,0.919,0, 11.70,1,0,0.241,0,158
27,1,11,   0,  0, 60, 10,28,1, 9,   0,0.740,  0.50,  1.44,  1.94,0.710,0, 12.20,1,0,0.260,0,158
28,1, 9,   0,  0, 60, 10,29,1, 7,   0,0.719,  0.50,  1.00,  1.50,0.789,0, 12.70,1,0,0.281,0,158
29,1, 7,   0,  0, 60, 10,30,1, 5,   0,0.695,  0.50,  0.53,  1.03,0.838,0, 13.20,1,0,0.305,0,158
30,1, 5,   0,  0, 70,  0,31,1, 4,   0,0.678,  0.53,  0.00,  0.53,0.996,0, 13.73,0,0,0.322,0,158
 1,0,20,   0, 23, 37, 10, 2,0,24,   0,0.908,  0.48, 11.13, 11.61,0.128,0,  0.48,1,0,0.092,0,159
 2,0,24,   0, 22, 38, 10, 3,0,27,   0,0.911,  0.49, 10.89, 11.38,0.448,0,  0.97,1,0,0.089,0,159
 3,0,27,   0, 21, 39, 10, 4,0,29,   0,0.912,  0.49, 10.64, 11.13,0.723,0,  1.46,1,0,0.088,0,159
 4,0,29,   0, 22, 38, 10, 5,0,31,   0,0.913,  0.49, 10.38, 10.87,0.865,0,  1.95,1,0,0.087,0,159
 5,0,31,   0, 17, 40, 10, 6,0,31,   3,0.911,  0.50, 10.11, 10.61,0.159,0,  2.45,1,0,0.089,0,159
 6,0,31,   3, 23, 40, 10, 7,0,33,   0,0.912,  0.50,  9.83, 10.33,0.724,0,  2.95,1,0,0.088,0,159
 7,0,33,   0, 18, 42, 10, 8,0,33,   0,0.910,  0.51,  9.53, 10.04,0.463,0,  3.46,1,0,0.090,0,159
 8,0,33,   0, 18, 42, 10, 9,0,33,   0,0.907,  0.51,  9.22,  9.74,0.451,0,  3.97,1,0,0.093,0,159
 9,0,33,   0, 18, 42, 10,10,0,33,   0,0.905,  0.51,  8.92,  9.43,0.498,0,  4.48,1,0,0.095,0,159
10,0,33,   0, 18, 42, 10,11,0,33,   0,0.903,  0.51,  8.61,  9.12,0.614,0,  4.99,1,0,0.097,0,159
11,0,33,   0, 18, 42, 10,12,0,33,   0,0.900,  0.51,  8.29,  8.80,0.536,0,  5.50,1,0,0.100,0,159
12,0,33,   0, 12, 46, 10,13,0,31,   2,0.895,  0.53,  7.95,  8.49,0.331,0,  6.03,1,0,0.105,0,159
13,0,31,   2, 17, 45, 10,14,0,31,   0,0.892,  0.53,  7.62,  8.14,0.384,0,  6.56,1,0,0.108,0,159
14,0,31,   0, 11, 47, 10,15,1,29,   2,0.115,  0.54,  5.59,  6.13,0.050,1,  7.10,1,1,0.115,0,159
15,1,29,   2, 22, 40, 10,16,1,31,   0,0.876,  0.42,  5.36,  5.78,0.549,0,  7.52,1,0,0.124,0,159
16,1,31,   0, 17, 43, 10,17,1,31,   0,0.873,  0.43,  5.11,  5.55,0.572,0,  7.95,1,0,0.127,0,159
17,1,31,   0, 17, 43, 10,18,2,31,   0,0.130,  0.43,  3.50,  3.94,0.020,1,  8.38,1,1,0.130,0,159
18,2,31,   0, 17, 43, 10,19,2,31,   0,0.853,  0.35,  3.33,  3.68,0.630,0,  8.73,1,0,0.147,0,159
19,2,31,   0, 17, 43, 10,20,2,31,   0,0.850,  0.35,  3.16,  3.50,0.842,0,  9.08,1,0,0.150,0,159
20,2,31,   0, 17, 43, 10,21,3,31,   0,0.153,  0.35,  1.94,  2.29,0.147,1,  9.43,1,1,0.153,0,159
21,3,31,   0, 17, 43, 10,22,4,31,   0,0.176,  0.26,  0.99,  1.25,0.082,1,  9.69,1,1,0.176,0,159
22,4,31,   0, 23, 37, 10,23,4,33,   0,0.800,  0.16,  0.95,  1.11,0.931,0,  9.85,1,0,0.200,0,159
23,4,33,   0, 18, 42, 10,24,4,33,   0,0.796,  0.17,  0.89,  1.06,0.402,0, 10.02,1,0,0.204,0,159
24,4,33,   0, 12, 48, 10,25,4,31,   0,0.786,  0.18,  0.82,  1.00,0.457,0, 10.20,1,0,0.214,0,159
25,4,31,   0, 11, 49, 10,26,4,29,   0,0.774,  0.18,  0.73,  0.92,0.443,0, 10.38,1,0,0.226,0,159
26,4,29,   0,  1, 59, 10,27,4,24,   0,0.749,  0.20,  0.63,  0.83,0.527,0, 10.58,1,0,0.251,0,159
