Age,Shocks,Fitness,Cash,FitnessSpending,JoySpending,InsuranceSpending,NextAge,NextShocks,NextFitness,NextCash,Probability,Enjoyment,FutureValue,Value,RandDraw,Shocked,TotalJoy,BuyIns,InsurancePaid,ShockProb,AtMaxShocks,Life
 8,0,48,  10, 32, 48, 22, 9,0,50,   8,0.927,  0.55, 11.41, 11.96,0.353,0,  4.12,1,0,0.073,0,246
 9,0,50,   8, 15, 49, 22,10,0,46,  22,0.921,  0.55, 10.95, 11.50,0.349,0,  4.67,1,0,0.079,0,246
10,0,46,  22, 19, 49, 24,11,0,44,  30,0.917,  0.55, 10.48, 11.03,0.692,0,  5.22,1,0,0.083,0,246
11,0,44,  30, 30, 47, 25,12,0,46,  28,0.917,  0.54, 10.02, 10.56,0.558,0,  5.76,1,0,0.083,0,246
12,0,46,  28, 31, 48, 25,13,0,48,  24,0.918,  0.55,  9.54, 10.09,0.890,0,  6.31,1,0,0.082,0,246
13,0,48,  24, 32, 48, 25,14,0,50,  19,0.918,  0.55,  9.06,  9.61,0.427,0,  6.86,1,0,0.082,0,246
14,0,50,  19, 15, 49, 25,15,0,46,  30,0.911,  0.55,  8.57,  9.13,0.444,0,  7.41,1,0,0.089,0,246
15,0,46,  30, 31, 47, 27,16,0,48,  25,0.911,  0.54,  8.09,  8.63,0.156,0,  7.95,1,0,0.089,0,246
16,0,48,  25, 32, 47, 27,17,0,50,  19,0.911,  0.54,  7.61,  8.15,0.962,0,  8.49,1,0,0.089,0,246
17,0,50,  19, 27, 47, 27,18,0,50,  18,0.909,  0.54,  7.12,  7.66,0.811,0,  9.03,1,0,0.091,0,246
18,0,50,  18, 15, 48, 28,19,0,46,  27,0.902,  0.55,  6.62,  7.16,0.420,0,  9.58,1,0,0.098,0,246
19,0,46,  27, 31, 48, 30,20,0,48,  18,0.902,  0.55,  6.12,  6.66,0.873,0, 10.13,1,0,0.098,0,246
20,0,48,  18, 32, 49, 30,21,0,50,   7,0.901,  0.55,  5.60,  6.15,0.961,0, 10.68,1,0,0.099,0,246
21,0,50,   7, 27, 49, 30,22,0,50,   1,0.899,  0.55,  5.09,  5.64,0.352,0, 11.23,1,0,0.101,0,246
22,0,50,   1, 21, 49, 31,23,0,48,   0,0.893,  0.55,  4.56,  5.12,0.665,0, 11.78,1,0,0.107,0,246
23,0,48,   0, 14, 52, 33,24,0,44,   1,0.885,  0.57,  4.03,  4.59,0.393,0, 12.35,1,0,0.115,0,246
24,0,44,   1,  3, 52, 36,25,0,37,  10,0.869,  0.57,  3.49,  4.05,0.534,0, 12.92,1,0,0.131,0,246
25,0,37,  10,  8, 52, 40,26,0,33,  10,0.857,  0.57,  2.94,  3.51,0.675,0, 13.49,1,0,0.143,0,246
26,0,33,  10,  0, 53, 44,27,1,27,  13,0.162,  0.57,  2.28,  2.85,0.002,1, 14.06,1,1,0.162,0,246
27,1,27,  13,  0, 50, 53,28,1,22,  10,0.805,  0.55,  1.76,  2.31,0.441,0, 14.61,1,0,0.195,0,246
28,1,22,  10,  0, 50, 60,29,1,18,   0,0.783,  0.55,  1.24,  1.78,0.639,0, 15.16,1,0,0.217,0,246
29,1,18,   0,  1, 99,  0,30,1,15,   0,0.763,  0.70,  0.70,  1.40,0.417,0, 15.86,0,0,0.237,0,246
30,1,15,   0,  0,100,  0,31,1,12,   0,0.739,  0.70,  0.00,  0.70,0.858,0, 16.56,0,0,0.261,0,246
 1,0,20,   0, 38, 32, 30, 2,1,29,   0,0.084,  0.44, 12.66, 13.10,0.034,1,  0.44,1,1,0.084,0,247
 2,1,29,   0, 40, 31, 29, 3,1,37,   0,0.915,  0.43, 12.42, 12.85,0.309,0,  0.87,1,0,0.085,0,247
 3,1,37,   0, 41, 33, 26, 4,1,44,   0,0.921,  0.44, 12.15, 12.60,0.696,0,  1.31,1,0,0.079,0,247
 4,1,44,   0, 36, 40, 24, 5,1,48,   0,0.924,  0.49, 11.82, 12.31,0.365,0,  1.80,1,0,0.076,0,247
 5,1,48,   0, 32, 43, 23, 6,1,50,   2,0.924,  0.51, 11.46, 11.97,0.678,0,  2.31,1,0,0.076,0,247
 6,1,50,   2, 21, 43, 23, 7,1,48,  15,0.921,  0.51, 11.10, 11.61,0.392,0,  2.82,1,0,0.079,0,247
 7,1,48,  15, 32, 44, 24, 8,1,50,  15,0.921,  0.51, 10.73, 11.24,0.756,0,  3.33,1,0,0.079,0,247
 8,1,50,  15, 42, 44, 24, 9,1,55,   5,0.924,  0.51, 10.34, 10.86,0.483,0,  3.84,1,0,0.076,0,247
 9,1,55,   5, 15, 44, 23,10,1,50,  23,0.918,  0.51,  9.96, 10.47,0.320,0,  4.35,1,0,0.082,0,247
10,1,50,  23, 42, 44, 25,11,1,55,  12,0.921,  0.51,  9.56, 10.07,0.156,0,  4.86,1,0,0.079,0,247
11,1,55,  12, 15, 45, 24,12,1,50,  28,0.914,  0.52,  9.16,  9.68,0.335,0,  5.38,1,0,0.086,0,247
12,1,50,  28, 42, 45, 26,13,1,55,  15,0.917,  0.52,  8.75,  9.27,0.365,0,  5.90,1,0,0.083,0,247
13,1,55,  15, 36, 45, 25,14,1,57,   9,0.917,  0.52,  8.33,  8.85,0.527,0,  6.42,1,0,0.083,0,247
14,1,57,   9, 37, 45, 25,15,1,59,   2,0.917,  0.52,  7.90,  8.42,0.234,0,  6.94,1,0,0.083,0,247
15,1,59,   2, 20, 45, 25,16,1,55,  12,0.911,  0.52,  7.47,  7.99,0.795,0,  7.46,1,0,0.089,0,247
16,1,55,  12,  9, 46, 27,17,1,48,  30,0.901,  0.53,  7.04,  7.56,0.203,0,  7.99,1,0,0.099,0,247
17,1,48,  30, 32, 45, 30,18,1,50,  23,0.901,  0.52,  6.60,  7.12,0.105,0,  8.51,1,0,0.099,0,247
18,1,50,  23, 27, 45, 30,19,1,50,  21,0.899,  0.52,  6.16,  6.68,0.475,0,  9.03,1,0,0.101,0,247
19,1,50,  21, 30, 45, 31,20,1,51,  15,0.898,  0.52,  5.72,  6.24,0.721,0,  9.55,1,0,0.102,0,247
20,1,51,  15, 34, 46, 31,21,1,53,   4,0.898,  0.53,  5.26,  5.78,0.964,0, 10.08,1,0,0.102,0,247
21,1,53,   4, 20, 46, 31,22,1,50,   7,0.891,  0.53,  4.79,  5.32,0.127,0, 10.61,1,0,0.109,0,247
22,1,50,   7, 27, 47, 33,23,1,50,   0,0.888,  0.53,  4.31,  4.84,0.379,0, 11.14,1,0,0.112,0,247
23,1,50,   0, 15, 50, 34,24,1,46,   1,0.880,  0.55,  3.82,  4.36,0.400,0, 11.69,1,0,0.120,0,247
24,1,46,   1,  7, 51, 37,25,2,40,   6,0.134,  0.55,  2.96,  3.51,0.065,1, 12.24,1,1,0.134,0,247
25,2,40,   6,  1, 50, 45,26,2,33,  10,0.834,  0.52,  2.51,  3.03,0.997,0, 12.76,1,0,0.166,0,247
26,2,33,  10,  0, 48, 51,27,2,27,  11,0.812,  0.51,  2.06,  2.56,0.330,0, 13.27,1,0,0.188,0,247
27,2,27,  11,  0, 47, 58,28,2,22,   6,0.789,  0.50,  1.60,  2.10,0.523,0, 13.77,1,0,0.211,0,247
28,2,22,   6,  0, 41, 65,29,3,18,   0,0.234,  0.47,  1.03,  1.50,0.142,1, 14.24,1,1,0.234,0,247
29,3,18,   0,  1, 99,  0,30,3,15,   0,0.718,  0.60,  0.60,  1.20,0.989,0, 14.84,0,0,0.282,0,247
30,3,15,   0,  0,100,  0,31,3,12,   0,0.691,  0.60,  0.00,  0.60,0.829,0, 15.44,0,0,0.309,0,247
 1,0,20,   0, 38, 32, 30, 2,1,29,   0,0.084,  0.44, 12.66, 13.10,0.047,1,  0.44,1,1,0.084,0,248
 2,1,29,   0, 40, 31, 29, 3,1,37,   0,0.915,  0.43, 12.42, 12.85,0.288,0,  0.87,1,0,0.085,0,248
 3,1,37,   0, 41, 33, 26, 4,1,44,   0,0.921,  0.44, 12.15, 12.60,0.187,0,  1.31,1,0,0.079,0,248
 4,1,44,   0, 36, 40, 24, 5,1,48,   0,0.924,  0.49, 11.82, 12.31,0.453,0,  1.80,1,0,0.076,0,248
 5,1,48,   0, 32, 43, 23, 6,1,50,   2,0.924,  0.51, 11.46, 11.97,0.423,0,  2.31,1,0,0.076,0,248
 6,1,50,   2, 21, 43, 23, 7,1,48,  15,0.921,  0.51, 11.10, 11.61,0.979,0,  2.82,1,0,0.079,0,248
 7,1,48,  15, 32, 44, 24, 8,1,50,  15,0.921,  0.51, 10.73, 11.24,0.763,0,  3.33,1,0,0.079,0,248
 8,1,50,  15, 42, 44, 24, 9,1,55,   5,0.924,  0.51, 10.34, 10.86,0.448,0,  3.84,1,0,0.076,0,248
 9,1,55,   5, 15, 44, 23,10,1,50,  23,0.918,  0.51,  9.96, 10.47,0.848,0,  4.35,1,0,0.082,0,248
10,1,50,  23, 42, 44, 25,11,1,55,  12,0.921,  0.51,  9.56, 10.07,0.506,0,  4.86,1,0,0.079,0,248
11,1,55,  12, 15, 45, 24,12,1,50,  28,0.914,  0.52,  9.16,  9.68,0.777,0,  5.38,1,0,0.086,0,248
12,1,50,  28, 42, 45, 26,13,1,55,  15,0.917,  0.52,  8.75,  9.27,0.145,0,  5.90,1,0,0.083,0,248
13,1,55,  15, 36, 45, 25,14,1,57,   9,0.917,  0.52,  8.33,  8.85,0.515,0,  6.42,1,0,0.083,0,248
14,1,57,   9, 37, 45, 25,15,1,59,   2,0.917,  0.52,  7.90,  8.42,0.518,0,  6.94,1,0,0.083,0,248
15,1,59,   2, 20, 45, 25,16,1,55,  12,0.911,  0.52,  7.47,  7.99,0.405,0,  7.46,1,0,0.089,0,248
16,1,55,  12,  9, 46, 27,17,1,48,  30,0.901,  0.53,  7.04,  7.56,0.933,0,  7.99,1,0,0.099,0,248
17,1,48,  30, 32, 45, 30,18,1,50,  23,0.901,  0.52,  6.60,  7.12,0.338,0,  8.51,1,0,0.099,0,248
18,1,50,  23, 27, 45, 30,19,1,50,  21,0.899,  0.52,  6.16,  6.68,0.925,0,  9.03,1,0,0.101,0,248
19,1,50,  21, 30, 45, 31,20,1,51,  15,0.898,  0.52,  5.72,  6.24,0.739,0,  9.55,1,0,0.102,0,248
20,1,51,  15, 34, 46, 31,21,1,53,   4,0.898,  0.53,  5.26,  5.78,0.964,0, 10.08,1,0,0.102,0,248
21,1,53,   4, 20, 46, 31,22,1,50,   7,0.891,  0.53,  4.79,  5.32,0.416,0, 10.61,1,0,0.109,0,248
22,1,50,   7, 27, 47, 33,23,1,50,   0,0.888,  0.53,  4.31,  4.84,0.182,0, 11.14,1,0,0.112,0,248
23,1,50,   0, 15, 50, 34,24,1,46,   1,0.880,  0.55,  3.82,  4.36,0.797,0, 11.69,1,0,0.120,0,248
24,1,46,   1,  7, 51, 37,25,1,40,   6,0.866,  0.55,  3.31,  3.86,0.152,0, 12.24,1,0,0.134,0,248
25,1,40,   6,  1, 51, 41,26,1,33,  13,0.847,  0.55,  2.81,  3.36,0.712,0, 12.79,1,0,0.153,0,248
26,1,33,  13,  0, 51, 47,27,2,27,  15,0.173,  0.55,  2.08,  2.63,0.151,1, 13.34,1,1,0.173,0,248
27,2,27,  15,  0, 49, 58,28,2,22,   8,0.789,  0.51,  1.61,  2.12,0.672,0, 13.85,1,0,0.211,0,248
28,2,22,   8,  0, 43, 65,29,3,18,   0,0.234,  0.48,  1.03,  1.51,0.095,1, 14.33,1,1,0.234,0,248
29,3,18,   0,  1, 99,  0,30,3,15,   0,0.718,  0.60,  0.60,  1.20,0.471,0, 14.93,0,0,0.282,0,248
30,3,15,   0,  0,100,  0,31,4,12,-300,0.309,  0.60,  0.00,  0.60,0.166,1, 15.53,0,0,0.309,0,248
 1,0,20,   0, 38, 32, 30, 2,1,29,   0,0.084,  0.44, 12.66, 13.10,0.068,1,  0.44,1,1,0.084,0,249
 2,1,29,   0, 40, 31, 29, 3,1,37,   0,0.915,  0.43, 12.42, 12.85,0.704,0,  0.87,1,0,0.085,0,249
 3,1,37,   0, 41, 33, 26, 4,1,44,   0,0.921,  0.44, 12.15, 12.60,0.987,0,  1.31,1,0,0.079,0,249
 4,1,44,   0, 36, 40, 24, 5,1,48,   0,0.924,  0.49, 11.82, 12.31,0.825,0,  1.80,1,0,0.076,0,249
 5,1,48,   0, 32, 43, 23, 6,1,50,   2,0.924,  0.51, 11.46, 11.97,0.167,0,  2.31,1,0,0.076,0,249
 6,1,50,   2, 21, 43, 23, 7,1,48,  15,0.921,  0.51, 11.10, 11.61,0.508,0,  2.82,1,0,0.079,0,249
 7,1,48,  15, 32, 44, 24, 8,2,50,  15,0.079,  0.51,  8.95,  9.47,0.057,1,  3.33,1,1,0.079,0,249
 8,2,50,  15, 42, 41, 27, 9,2,55,   5,0.914,  0.47,  8.67,  9.14,0.596,0,  3.80,1,0,0.086,0,249
 9,2,55,   5, 36, 40, 26,10,2,57,   3,0.914,  0.47,  8.37,  8.84,0.730,0,  4.27,1,0,0.086,0,249
10,2,57,   3, 37, 40, 26,11,2,59,   0,0.915,  0.47,  8.07,  8.54,0.690,0,  4.74,1,0,0.085,0,249
11,2,59,   0, 26, 41, 26,12,2,57,   7,0.911,  0.47,  7.76,  8.23,0.950,0,  5.21,1,0,0.089,0,249
12,2,57,   7, 37, 41, 27,13,2,59,   2,0.911,  0.47,  7.44,  7.91,0.206,0,  5.68,1,0,0.089,0,249
13,2,59,   2, 26, 41, 27,14,2,57,   8,0.907,  0.47,  7.12,  7.59,0.487,0,  6.15,1,0,0.093,0,249
14,2,57,   8, 37, 41, 28,15,2,59,   2,0.907,  0.47,  6.78,  7.25,0.830,0,  6.62,1,0,0.093,0,249
15,2,59,   2, 32, 41, 28,16,2,59,   1,0.906,  0.47,  6.44,  6.91,0.343,0,  7.09,1,0,0.094,0,249
16,2,59,   1, 26, 40, 29,17,2,57,   6,0.901,  0.47,  6.10,  6.56,0.458,0,  7.56,1,0,0.099,0,249
17,2,57,   6, 37, 39, 30,18,2,59,   0,0.901,  0.46,  5.75,  6.21,0.353,0,  8.02,1,0,0.099,0,249
18,2,59,   0, 20, 41, 30,19,2,55,   9,0.895,  0.47,  5.39,  5.86,0.640,0,  8.49,1,0,0.105,0,249
19,2,55,   9, 36, 41, 32,20,2,57,   0,0.895,  0.47,  5.02,  5.49,0.816,0,  8.96,1,0,0.105,0,249
20,2,57,   0, 13, 43, 32,21,2,51,  12,0.884,  0.48,  4.64,  5.12,0.274,0,  9.44,1,0,0.116,0,249
21,2,51,  12, 34, 43, 35,22,3,53,   0,0.115,  0.48,  3.48,  3.96,0.105,1,  9.92,1,1,0.115,0,249
22,3,53,   0,  2, 45, 40,23,3,44,  13,0.852,  0.45,  3.15,  3.60,0.503,0, 10.37,1,0,0.148,0,249
23,3,44,  13, 63, 43,  0,24,3,57,   7,0.871,  0.44,  2.99,  3.43,0.188,0, 10.81,0,0,0.129,0,249
24,3,57,   7, 19, 49, 39,25,3,53,   0,0.862,  0.46,  2.62,  3.08,0.715,0, 11.27,1,0,0.138,0,249
25,3,53,   0,  2, 52, 42,26,4,44,   4,0.158,  0.48,  1.72,  2.19,0.045,1, 11.75,1,1,0.158,0,249
26,4,44,   4, 24, 61,  0,27,4,44,  19,0.817,  0.43,  1.53,  1.96,0.834,0, 12.18,0,0,0.183,0,249
27,4,44,  19,  0, 63, 56,28,4,36,   0,0.791,  0.43,  1.17,  1.61,0.365,0, 12.61,1,0,0.209,0,249
28,4,36,   0,  8, 92,  0,29,4,32,   0,0.773,  0.49,  0.88,  1.37,0.305,0, 13.10,0,0,0.227,0,249
29,4,32,   0,  0,100,  0,30,5,26,-300,0.256,  0.51,  0.00,  0.51,0.145,1, 13.61,0,0,0.256,0,249
30,5,26,-300,  0,  0,  0,31,6,21,-450,0.331,  0.00,  0.00,  0.00,0.114,1, 13.61,0,0,0.331,0,249
 1,0,20,   0, 38, 32, 30, 2,0,29,   0,0.916,  0.44, 14.39, 14.83,0.699,0,  0.44,1,0,0.084,0,250
 2,0,29,   0, 40, 34, 26, 3,0,37,   0,0.924,  0.46, 14.05, 14.51,0.881,0,  0.90,1,0,0.076,0,250
 3,0,37,   0, 35, 42, 23, 4,0,42,   0,0.928,  0.51, 13.65, 14.16,0.690,0,  1.41,1,0,0.072,0,250
 4,0,42,   0, 35, 43, 22, 5,0,46,   0,0.930,  0.52, 13.23, 13.75,0.894,0,  1.93,1,0,0.070,0,250
 5,0,46,   0, 31, 47, 21, 6,0,48,   1,0.930,  0.54, 12.79, 13.33,0.430,0,  2.47,1,0,0.070,0,250
 6,0,48,   1, 32, 48, 21, 7,0,50,   0,0.930,  0.55, 12.33, 12.88,0.840,0,  3.02,1,0,0.070,0,250
 7,0,50,   0, 21, 48, 21, 8,0,48,  10,0.927,  0.55, 11.88, 12.42,0.211,0,  3.57,1,0,0.073,0,250
 8,0,48,  10, 32, 48, 22, 9,0,50,   8,0.927,  0.55, 11.41, 11.96,0.715,0,  4.12,1,0,0.073,0,250
 9,0,50,   8, 15, 49, 22,10,0,46,  22,0.921,  0.55, 10.95, 11.50,0.690,0,  4.67,1,0,0.079,0,250
10,0,46,  22, 19, 49, 24,11,0,44,  30,0.917,  0.55, 10.48, 11.03,0.280,0,  5.22,1,0,0.083,0,250
11,0,44,  30, 30, 47, 25,12,0,46,  28,0.917,  0.54, 10.02, 10.56,0.877,0,  5.76,1,0,0.083,0,250
12,0,46,  28, 31, 48, 25,13,0,48,  24,0.918,  0.55,  9.54, 10.09,0.577,0,  6.31,1,0,0.082,0,250
13,0,48,  24, 32, 48, 25,14,0,50,  19,0.918,  0.55,  9.06,  9.61,0.984,0,  6.86,1,0,0.082,0,250
14,0,50,  19, 15, 49, 25,15,0,46,  30,0.911,  0.55,  8.57,  9.13,0.905,0,  7.41,1,0,0.089,0,250
15,0,46,  30, 31, 47, 27,16,1,48,  25,0.089,  0.54,  7.43,  7.97,0.083,1,  7.95,1,1,0.089,0,250
16,1,48,  25, 26, 44, 30,17,1,48,  25,0.901,  0.51,  7.01,  7.53,0.935,0,  8.46,1,0,0.099,0,250
17,1,48,  25, 32, 44, 30,18,1,50,  19,0.901,  0.51,  6.58,  7.10,0.600,0,  8.97,1,0,0.099,0,250
18,1,50,  19, 27, 44, 30,19,1,50,  18,0.899,  0.51,  6.15,  6.66,0.400,0,  9.48,1,0,0.101,0,250
19,1,50,  18, 30, 45, 31,20,1,51,  12,0.898,  0.52,  5.70,  6.22,0.211,0, 10.00,1,0,0.102,0,250
20,1,51,  12, 34, 45, 31,21,1,53,   2,0.898,  0.52,  5.24,  5.76,0.732,0, 10.52,1,0,0.102,0,250
21,1,53,   2, 20, 45, 31,22,1,50,   6,0.891,  0.52,  4.79,  5.31,0.858,0, 11.04,1,0,0.109,0,250
22,1,50,   6, 27, 46, 33,23,1,50,   0,0.888,  0.53,  4.31,  4.84,0.805,0, 11.57,1,0,0.112,0,250
23,1,50,   0, 15, 50, 34,24,1,46,   1,0.880,  0.55,  3.82,  4.36,0.348,0, 12.12,1,0,0.120,0,250
24,1,46,   1,  7, 51, 37,25,1,40,   6,0.866,  0.55,  3.31,  3.86,0.279,0, 12.67,1,0,0.134,0,250
25,1,40,   6,  1, 51, 41,26,1,33,  13,0.847,  0.55,  2.81,  3.36,0.914,0, 13.22,1,0,0.153,0,250
26,1,33,  13,  0, 51, 47,27,1,27,  15,0.827,  0.55,  2.29,  2.84,0.290,0, 13.77,1,0,0.173,0,250
27,1,27,  15,  0, 51, 53,28,1,22,  11,0.805,  0.55,  1.77,  2.32,0.362,0, 14.32,1,0,0.195,0,250
28,1,22,  11,  0, 51, 60,29,1,18,   0,0.783,  0.55,  1.24,  1.79,0.514,0, 14.87,1,0,0.217,0,250
29,1,18,   0,  1, 99,  0,30,2,15,-300,0.237,  0.70,  0.00,  0.70,0.123,1, 15.57,0,0,0.237,0,250
30,2,15,-300,  0,  0,  0,31,2,12,-200,0.719,  0.00,  0.00,  0.00,0.433,0, 15.57,0,0,0.281,0,250
 1,0,20,   0, 38, 32, 30, 2,1,29,   0,0.084,  0.44, 12.66, 13.10,0.051,1,  0.44,1,1,0.084,0,251
 2,1,29,   0, 40, 31, 29, 3,1,37,   0,0.915,  0.43, 12.42, 12.85,0.914,0,  0.87,1,0,0.085,0,251
 3,1,37,   0, 41, 33, 26, 4,1,44,   0,0.921,  0.44, 12.15, 12.60,0.597,0,  1.31,1,0,0.079,0,251
 4,1,44,   0, 36, 40, 24, 5,1,48,   0,0.924,  0.49, 11.82, 12.31,0.206,0,  1.80,1,0,0.076,0,251
 5,1,48,   0, 32, 43, 23, 6,1,50,   2,0.924,  0.51, 11.46, 11.97,0.225,0,  2.31,1,0,0.076,0,251
 6,1,50,   2, 21, 43, 23, 7,2,48,  15,0.079,  0.51,  9.22,  9.73,0.054,1,  2.82,1,1,0.079,0,251
 7,2,48,  15, 53, 34, 28, 8,2,57,   0,0.917,  0.43,  8.98,  9.40,0.944,0,  3.25,1,0,0.083,0,251
 8,2,57,   0, 37, 38, 25, 9,2,59,   0,0.918,  0.45,  8.70,  9.15,0.681,0,  3.70,1,0,0.082,0,251
 9,2,59,   0, 26, 42, 25,10,2,57,   7,0.914,  0.48,  8.40,  8.87,0.964,0,  4.18,1,0,0.086,0,251
10,2,57,   7, 37, 42, 26,11,2,59,   2,0.915,  0.48,  8.08,  8.56,0.501,0,  4.66,1,0,0.085,0,251
11,2,59,   2, 26, 42, 26,12,2,57,   8,0.911,  0.48,  7.77,  8.24,0.695,0,  5.14,1,0,0.089,0,251
12,2,57,   8, 37, 41, 27,13,2,59,   3,0.911,  0.47,  7.45,  7.92,0.379,0,  5.61,1,0,0.089,0,251
13,2,59,   3, 26, 41, 27,14,2,57,   9,0.907,  0.47,  7.12,  7.59,0.868,0,  6.08,1,0,0.093,0,251
14,2,57,   9, 37, 41, 28,15,2,59,   3,0.907,  0.47,  6.79,  7.26,0.930,0,  6.55,1,0,0.093,0,251
15,2,59,   3, 32, 41, 28,16,2,59,   2,0.906,  0.47,  6.44,  6.91,0.260,0,  7.02,1,0,0.094,0,251
16,2,59,   2, 26, 40, 29,17,2,57,   7,0.901,  0.47,  6.10,  6.57,0.769,0,  7.49,1,0,0.099,0,251
17,2,57,   7, 37, 40, 30,18,2,59,   0,0.901,  0.47,  5.75,  6.22,0.520,0,  7.96,1,0,0.099,0,251
18,2,59,   0, 20, 41, 30,19,2,55,   9,0.895,  0.47,  5.39,  5.86,0.855,0,  8.43,1,0,0.105,0,251
19,2,55,   9, 36, 41, 32,20,2,57,   0,0.895,  0.47,  5.02,  5.49,0.831,0,  8.90,1,0,0.105,0,251
20,2,57,   0, 13, 43, 32,21,2,51,  12,0.884,  0.48,  4.64,  5.12,0.677,0,  9.38,1,0,0.116,0,251
21,2,51,  12, 34, 43, 35,22,2,53,   0,0.885,  0.48,  4.24,  4.72,0.526,0,  9.86,1,0,0.115,0,251
22,2,53,   0, 23, 42, 35,23,2,51,   0,0.879,  0.48,  3.85,  4.32,0.980,0, 10.34,1,0,0.121,0,251
23,2,51,   0, 19, 44, 37,24,2,48,   0,0.872,  0.49,  3.43,  3.92,0.142,0, 10.83,1,0,0.128,0,251
24,2,48,   0, 14, 47, 39,25,2,44,   0,0.862,  0.50,  3.00,  3.50,0.948,0, 11.33,1,0,0.138,0,251
25,2,44,   0, 12, 46, 42,26,2,40,   0,0.850,  0.50,  2.56,  3.06,0.985,0, 11.83,1,0,0.150,0,251
26,2,40,   0,  1, 48, 46,27,2,33,   5,0.830,  0.51,  2.11,  2.61,0.236,0, 12.34,1,0,0.170,0,251
27,2,33,   5,  0, 47, 52,28,3,27,   6,0.193,  0.50,  1.42,  1.93,0.028,1, 12.84,1,1,0.193,0,251
28,3,27,   6,  0, 41, 65,29,3,22,   0,0.761,  0.43,  1.04,  1.47,0.717,0, 13.27,1,0,0.239,0,251
29,3,22,   0,  0,100,  0,30,3,18,   0,0.735,  0.60,  0.60,  1.20,0.765,0, 13.87,0,0,0.265,0,251
30,3,18,   0,  0,100,  0,31,3,14,   0,0.705,  0.60,  0.00,  0.60,0.925,0, 14.47,0,0,0.295,0,251
 1,0,20,   0, 38, 32, 30, 2,0,29,   0,0.916,  0.44, 14.39, 14.83,0.471,0,  0.44,1,0,0.084,0,252
 2,0,29,   0, 40, 34, 26, 3,0,37,   0,0.924,  0.46, 14.05, 14.51,0.911,0,  0.90,1,0,0.076,0,252
 3,0,37,   0, 35, 42, 23, 4,0,42,   0,0.928,  0.51, 13.65, 14.16,0.483,0,  1.41,1,0,0.072,0,252
 4,0,42,   0, 35, 43, 22, 5,1,46,   0,0.070,  0.52, 11.79, 12.30,0.012,1,  1.93,1,1,0.070,0,252
 5,1,46,   0, 37, 39, 24, 6,1,50,   0,0.924,  0.49, 11.45, 11.94,0.341,0,  2.42,1,0,0.076,0,252
 6,1,50,   0, 21, 43, 23, 7,1,48,  13,0.921,  0.51, 11.09, 11.60,0.905,0,  2.93,1,0,0.079,0,252
 7,1,48,  13, 32, 44, 24, 8,1,50,  13,0.921,  0.51, 10.72, 11.23,0.475,0,  3.44,1,0,0.079,0,252
 8,1,50,  13, 42, 44, 24, 9,1,55,   3,0.924,  0.51, 10.33, 10.84,0.412,0,  3.95,1,0,0.076,0,252
 9,1,55,   3, 15, 44, 23,10,1,50,  21,0.918,  0.51,  9.95, 10.46,0.319,0,  4.46,1,0,0.082,0,252
10,1,50,  21, 42, 44, 25,11,1,55,  10,0.921,  0.51,  9.55, 10.06,0.183,0,  4.97,1,0,0.079,0,252
11,1,55,  10, 15, 44, 24,12,1,50,  27,0.914,  0.51,  9.15,  9.67,0.916,0,  5.48,1,0,0.086,0,252
12,1,50,  27, 42, 45, 26,13,1,55,  14,0.917,  0.52,  8.74,  9.26,0.914,0,  6.00,1,0,0.083,0,252
13,1,55,  14, 36, 45, 25,14,1,57,   8,0.917,  0.52,  8.32,  8.84,0.811,0,  6.52,1,0,0.083,0,252
14,1,57,   8, 37, 45, 25,15,1,59,   1,0.917,  0.52,  7.89,  8.41,0.705,0,  7.04,1,0,0.083,0,252
15,1,59,   1, 20, 45, 25,16,1,55,  11,0.911,  0.52,  7.46,  7.98,0.976,0,  7.56,1,0,0.089,0,252
16,1,55,  11,  9, 45, 27,17,1,48,  30,0.901,  0.52,  7.04,  7.56,0.886,0,  8.08,1,0,0.099,0,252
17,1,48,  30, 32, 45, 30,18,1,50,  23,0.901,  0.52,  6.60,  7.12,0.260,0,  8.60,1,0,0.099,0,252
18,1,50,  23, 27, 45, 30,19,1,50,  21,0.899,  0.52,  6.16,  6.68,0.439,0,  9.12,1,0,0.101,0,252
19,1,50,  21, 30, 45, 31,20,1,51,  15,0.898,  0.52,  5.72,  6.24,0.509,0,  9.64,1,0,0.102,0,252
20,1,51,  15, 34, 46, 31,21,2,53,   4,0.102,  0.53,  4.62,  5.14,0.048,1, 10.17,1,1,0.102,0,252
21,2,53,   4, 29, 40, 35,22,2,53,   0,0.885,  0.47,  4.24,  4.71,0.917,0, 10.64,1,0,0.115,0,252
22,2,53,   0, 23, 42, 35,23,2,51,   0,0.879,  0.48,  3.85,  4.32,0.376,0, 11.12,1,0,0.121,0,252
23,2,51,   0, 19, 44, 37,24,3,48,   0,0.128,  0.49,  2.85,  3.34,0.101,1, 11.61,1,1,0.128,0,252
24,3,48,   0,  2, 49, 44,25,3,40,   5,0.837,  0.46,  2.48,  2.95,0.244,0, 12.07,1,0,0.163,0,252
25,3,40,   5, 49, 47,  0,26,3,49,   9,0.852,  0.45,  2.30,  2.75,0.333,0, 12.52,0,0,0.148,0,252
26,3,49,   9,  0, 53, 45,27,4,40,  11,0.170,  0.48,  1.48,  1.96,0.087,1, 13.00,1,1,0.170,0,252
