Age,Shocks,Fitness,Cash,FitnessSpending,JoySpending,InsuranceSpending,NextAge,NextShocks,NextFitness,NextCash,Probability,Enjoyment,FutureValue,Value,RandDraw,Shocked,TotalJoy,BuyIns,InsurancePaid,ShockProb,AtMaxShocks,Life
21,1,16,   1,  3, 56, 10,22,1,14,   2,0.802,  0.57,  4.84,  5.41,0.204,0, 11.55,1,0,0.198,0,  3
22,1,14,   2,  2, 58, 10,23,1,12,   2,0.787,  0.58,  4.37,  4.95,0.877,0, 12.13,1,0,0.213,0,  3
23,1,12,   2,  4, 58, 10,24,1,11,   0,0.777,  0.58,  3.89,  4.47,0.317,0, 12.71,1,0,0.223,0,  3
24,1,11,   0,  0, 60, 10,25,1, 9,   0,0.759,  0.59,  3.38,  3.97,0.703,0, 13.30,1,0,0.241,0,  3
25,1, 9,   0,  0, 60, 10,26,1, 7,   0,0.740,  0.59,  2.86,  3.45,0.686,0, 13.89,1,0,0.260,0,  3
26,1, 7,   0,  0, 60, 10,27,1, 5,   0,0.718,  0.59,  2.32,  2.91,0.632,0, 14.48,1,0,0.282,0,  3
27,1, 5,   0,  0, 60, 10,28,1, 4,   0,0.702,  0.59,  1.77,  2.36,0.763,0, 15.07,1,0,0.298,0,  3
28,1, 4,   0,  0, 60, 10,29,2, 3,   0,0.315,  0.59,  1.13,  1.72,0.143,1, 15.66,1,1,0.315,0,  3
29,2, 3,   0,  0, 60, 10,30,2, 2,   0,0.640,  0.56,  0.59,  1.15,0.954,0, 16.22,1,0,0.360,0,  3
30,2, 2,   0,  0, 70,  0,31,3, 1,-300,0.381,  0.59,  0.00,  0.59,0.068,1, 16.81,0,0,0.381,0,  3
 1,0,20,   0, 17, 42, 10, 2,0,22,   1,0.904,  0.51, 13.70, 14.22,0.868,0,  0.51,1,0,0.096,0,  4
 2,0,22,   1, 18, 43, 10, 3,0,24,   0,0.906,  0.52, 13.36, 13.88,0.873,0,  1.03,1,0,0.094,0,  4
 3,0,24,   0, 13, 43, 10, 4,0,24,   4,0.904,  0.52, 13.01, 13.53,0.849,0,  1.55,1,0,0.096,0,  4
 4,0,24,   4, 13, 44, 10, 5,0,24,   7,0.902,  0.52, 12.66, 13.18,0.856,0,  2.07,1,0,0.098,0,  4
 5,0,24,   7, 13, 45, 10, 6,0,24,   9,0.899,  0.53, 12.29, 12.82,0.727,0,  2.60,1,0,0.101,0,  4
 6,0,24,   9, 13, 46, 10, 7,0,24,  10,0.897,  0.53, 11.91, 12.45,0.548,0,  3.13,1,0,0.103,0,  4
 7,0,24,  10, 13, 47, 10, 8,0,24,  10,0.894,  0.54, 11.52, 12.06,0.355,0,  3.67,1,0,0.106,0,  4
 8,0,24,  10, 13, 47, 10, 9,0,24,  10,0.892,  0.54, 11.13, 11.67,0.705,0,  4.21,1,0,0.108,0,  4
 9,0,24,  10, 13, 48, 10,10,0,24,   9,0.889,  0.55, 10.73, 11.27,0.865,0,  4.76,1,0,0.111,0,  4
10,0,24,   9, 13, 49, 10,11,1,24,   7,0.113,  0.55,  9.11,  9.66,0.027,1,  5.31,1,1,0.113,0,  4
11,1,24,   7, 13, 44, 10,12,1,24,  10,0.872,  0.51,  8.80,  9.31,0.128,0,  5.82,1,0,0.128,0,  4
12,1,24,  10, 13, 45, 10,13,1,24,  12,0.869,  0.52,  8.47,  8.99,0.854,0,  6.34,1,0,0.131,0,  4
13,1,24,  12, 13, 46, 10,14,2,24,  13,0.134,  0.53,  6.75,  7.27,0.033,1,  6.87,1,1,0.134,0,  4
14,2,24,  13, 34, 38, 10,15,2,31,   1,0.865,  0.45,  6.52,  6.97,0.531,0,  7.32,1,0,0.135,0,  4
15,2,31,   1, 23, 38, 10,16,2,33,   0,0.867,  0.45,  6.27,  6.72,0.731,0,  7.77,1,0,0.133,0,  4
16,2,33,   0, 18, 42, 10,17,2,33,   0,0.864,  0.48,  5.99,  6.47,0.735,0,  8.25,1,0,0.136,0,  4
17,2,33,   0, 18, 42, 10,18,2,33,   0,0.861,  0.48,  5.70,  6.18,0.741,0,  8.73,1,0,0.139,0,  4
18,2,33,   0, 12, 48, 10,19,2,31,   0,0.853,  0.51,  5.38,  5.88,0.734,0,  9.24,1,0,0.147,0,  4
19,2,31,   0, 11, 49, 10,20,2,29,   0,0.845,  0.51,  5.04,  5.55,0.721,0,  9.75,1,0,0.155,0,  4
20,2,29,   0, 10, 50, 10,21,2,27,   0,0.836,  0.52,  4.69,  5.20,0.345,0, 10.27,1,0,0.164,0,  4
21,2,27,   0,  6, 53, 10,22,2,24,   1,0.823,  0.53,  4.32,  4.85,0.429,0, 10.80,1,0,0.177,0,  4
22,2,24,   1,  7, 54, 10,23,2,22,   0,0.812,  0.53,  3.93,  4.46,0.223,0, 11.33,1,0,0.188,0,  4
23,2,22,   0,  0, 59, 10,24,2,18,   1,0.791,  0.55,  3.51,  4.07,0.476,0, 11.88,1,0,0.209,0,  4
24,2,18,   1,  1, 60, 10,25,2,15,   0,0.772,  0.56,  3.08,  3.64,0.892,0, 12.44,1,0,0.228,0,  4
25,2,15,   0,  0, 60, 10,26,2,12,   0,0.750,  0.56,  2.62,  3.18,0.886,0, 13.00,1,0,0.250,0,  4
26,2,12,   0,  1, 59, 10,27,3,10,   0,0.268,  0.55,  1.85,  2.40,0.206,1, 13.55,1,1,0.268,0,  4
27,3,10,   0,  0, 60, 10,28,3, 8,   0,0.680,  0.50,  1.45,  1.95,0.342,0, 14.05,1,0,0.320,0,  4
28,3, 8,   0,  0, 60, 10,29,4, 6,   0,0.345,  0.50,  0.82,  1.33,0.151,1, 14.55,1,1,0.345,0,  4
29,4, 6,   0,  0, 60, 10,30,5, 4,   0,0.422,  0.42,  0.32,  0.75,0.303,1, 14.97,1,1,0.422,0,  4
30,5, 4,   0,  0, 70,  0,31,5, 3,   0,0.488,  0.32,  0.00,  0.32,0.558,0, 15.29,0,0,0.512,0,  4
 1,0,20,   0, 17, 42, 10, 2,0,22,   1,0.904,  0.51, 13.70, 14.22,0.205,0,  0.51,1,0,0.096,0,  5
 2,0,22,   1, 18, 43, 10, 3,0,24,   0,0.906,  0.52, 13.36, 13.88,0.108,0,  1.03,1,0,0.094,0,  5
 3,0,24,   0, 13, 43, 10, 4,1,24,   4,0.096,  0.52, 11.24, 11.76,0.030,1,  1.55,1,1,0.096,0,  5
 4,1,24,   4, 28, 36, 10, 5,1,29,   0,0.899,  0.47, 11.00, 11.46,0.125,0,  2.02,1,0,0.101,0,  5
