Age,Shocks,Fitness,Cash,FitnessSpending,JoySpending,InsuranceSpending,NextAge,NextShocks,NextFitness,NextCash,Probability,Enjoyment,FutureValue,Value,RandDraw,Shocked,TotalJoy,BuyIns,InsurancePaid,ShockProb,AtMaxShocks,Life
11,0,59,   0, 26, 47, 21,12,0,57,   6,0.928,  0.54,  8.92,  9.46,0.656,0,  5.76,1,0,0.072,0, 66
12,0,57,   6, 37, 47, 22,13,0,59,   0,0.928,  0.54,  8.51,  9.06,0.418,0,  6.30,1,0,0.072,0, 66
13,0,59,   0, 26, 46, 22,14,0,57,   6,0.924,  0.53,  8.12,  8.65,0.755,0,  6.83,1,0,0.076,0, 66
14,0,57,   6, 37, 46, 23,15,0,59,   0,0.924,  0.53,  7.71,  8.25,0.199,0,  7.36,1,0,0.076,0, 66
15,0,59,   0, 32, 45, 23,16,0,59,   0,0.922,  0.53,  7.31,  7.84,0.614,0,  7.89,1,0,0.078,0, 66
16,0,59,   0, 26, 46, 24,17,1,57,   4,0.082,  0.53,  5.40,  5.93,0.000,1,  8.42,1,1,0.082,0, 66
17,1,57,   4, 37, 40, 27,18,1,59,   0,0.911,  0.42,  5.10,  5.52,0.856,0,  8.84,1,0,0.089,0, 66
18,1,59,   0, 20, 45, 27,19,1,55,   8,0.905,  0.44,  4.78,  5.22,0.635,0,  9.28,1,0,0.095,0, 66
19,1,55,   8, 36, 43, 29,20,2,57,   0,0.095,  0.43,  3.31,  3.74,0.022,1,  9.71,1,1,0.095,0, 66
20,2,57,   0,  4, 49, 32,21,2,48,  15,0.880,  0.37,  3.05,  3.42,0.858,0, 10.08,1,0,0.120,0, 66
21,2,48,  15, 59, 48,  0,22,2,59,   8,0.892,  0.36,  2.90,  3.27,0.852,0, 10.44,0,0,0.108,0, 66
22,2,59,   8, 20, 52, 33,23,2,55,   3,0.885,  0.38,  2.62,  3.00,0.420,0, 10.82,1,0,0.115,0, 66
23,2,55,   3, 15, 51, 35,24,3,50,   2,0.125,  0.37,  1.63,  2.00,0.065,1, 11.19,1,1,0.125,0, 66
24,3,50,   2, 42, 54,  0,25,3,55,   6,0.866,  0.29,  1.50,  1.79,0.843,0, 11.48,0,0,0.134,0, 66
25,3,55,   6,  3, 62, 41,26,3,46,   0,0.846,  0.30,  1.27,  1.57,0.247,0, 11.78,1,0,0.154,0, 66
26,3,46,   0, 19, 64,  0,27,4,44,-283,0.161,  0.31,  0.16,  0.47,0.088,1, 12.09,0,0,0.161,0, 66
27,4,44,-283,  0,  0,  0,28,4,36,-183,0.791,  0.00,  0.21,  0.21,0.666,0, 12.09,0,0,0.209,0, 66
28,4,36,-183,  0,  0,  0,29,4,29, -83,0.761,  0.00,  0.27,  0.27,0.693,0, 12.09,0,0,0.239,0, 66
29,4,29, -83,  0, 17,  0,30,4,23,   0,0.729,  0.10,  0.24,  0.34,0.411,0, 12.19,0,0,0.271,0, 66
30,4,23,   0,  0,100,  0,31,4,18,   0,0.695,  0.24,  0.00,  0.24,0.831,0, 12.43,0,0,0.305,0, 66
 1,0,20,   0, 65, 35,  0, 2,0,38,   0,0.927,  0.47, 12.51, 12.98,0.945,0,  0.47,0,0,0.073,0, 67
 2,0,38,   0, 39, 39, 22, 3,0,44,   0,0.931,  0.49, 12.23, 12.72,0.917,0,  0.96,1,0,0.069,0, 67
 3,0,44,   0, 36, 43, 21, 4,0,48,   0,0.933,  0.52, 11.90, 12.42,0.670,0,  1.48,1,0,0.067,0, 67
 4,0,48,   0, 32, 46, 20, 5,0,50,   2,0.934,  0.53, 11.55, 12.08,0.785,0,  2.01,1,0,0.066,0, 67
 5,0,50,   2, 36, 46, 20, 6,0,53,   0,0.934,  0.53, 11.19, 11.73,0.273,0,  2.54,1,0,0.066,0, 67
 6,0,53,   0, 20, 45, 20, 7,0,50,  15,0.930,  0.53, 10.84, 11.37,0.576,0,  3.07,1,0,0.070,0, 67
 7,0,50,  15, 48, 45, 21, 8,0,57,   1,0.934,  0.53, 10.47, 11.00,0.606,0,  3.60,1,0,0.066,0, 67
 8,0,57,   1, 37, 44, 20, 9,0,59,   0,0.934,  0.52, 10.10, 10.62,0.220,0,  4.12,1,0,0.066,0, 67
 9,0,59,   0, 26, 48, 20,10,0,57,   6,0.931,  0.55,  9.71, 10.26,0.193,0,  4.67,1,0,0.069,0, 67
10,0,57,   6, 37, 48, 21,11,0,59,   0,0.931,  0.55,  9.31,  9.86,0.878,0,  5.22,1,0,0.069,0, 67
11,0,59,   0, 26, 47, 21,12,0,57,   6,0.928,  0.54,  8.92,  9.46,0.168,0,  5.76,1,0,0.072,0, 67
12,0,57,   6, 37, 47, 22,13,0,59,   0,0.928,  0.54,  8.51,  9.06,0.460,0,  6.30,1,0,0.072,0, 67
13,0,59,   0, 26, 46, 22,14,0,57,   6,0.924,  0.53,  8.12,  8.65,0.104,0,  6.83,1,0,0.076,0, 67
14,0,57,   6, 37, 46, 23,15,0,59,   0,0.924,  0.53,  7.71,  8.25,0.132,0,  7.36,1,0,0.076,0, 67
15,0,59,   0, 32, 45, 23,16,0,59,   0,0.922,  0.53,  7.31,  7.84,0.184,0,  7.89,1,0,0.078,0, 67
16,0,59,   0, 26, 46, 24,17,0,57,   4,0.918,  0.53,  6.89,  7.43,0.948,0,  8.42,1,0,0.082,0, 67
17,0,57,   4, 25, 46, 25,18,0,55,   8,0.914,  0.53,  6.48,  7.01,0.705,0,  8.95,1,0,0.086,0, 67
18,0,55,   8, 36, 46, 26,19,0,57,   0,0.914,  0.53,  6.06,  6.59,0.515,0,  9.48,1,0,0.086,0, 67
19,0,57,   0, 19, 49, 26,20,0,53,   6,0.907,  0.55,  5.62,  6.17,0.465,0, 10.03,1,0,0.093,0, 67
20,0,53,   6, 20, 48, 28,21,0,50,  10,0.901,  0.55,  5.18,  5.72,0.558,0, 10.58,1,0,0.099,0, 67
21,0,50,  10, 27, 48, 30,22,0,50,   5,0.899,  0.55,  4.73,  5.27,0.323,0, 11.13,1,0,0.101,0, 67
22,0,50,   5, 27, 47, 31,23,0,50,   0,0.896,  0.54,  4.28,  4.82,0.308,0, 11.67,1,0,0.104,0, 67
23,0,50,   0, 21, 47, 32,24,0,48,   0,0.891,  0.54,  3.82,  4.36,0.377,0, 12.21,1,0,0.109,0, 67
24,0,48,   0, 14, 52, 34,25,0,44,   0,0.882,  0.57,  3.34,  3.90,0.417,0, 12.78,1,0,0.118,0, 67
25,0,44,   0,  3, 55, 37,26,0,37,   5,0.866,  0.58,  2.83,  3.41,0.620,0, 13.36,1,0,0.134,0, 67
26,0,37,   5,  8, 54, 41,27,0,33,   2,0.853,  0.57,  2.32,  2.90,0.419,0, 13.93,1,0,0.147,0, 67
27,0,33,   2,  0, 53, 45,28,0,27,   4,0.833,  0.57,  1.81,  2.38,0.520,0, 14.50,1,0,0.167,0, 67
28,0,27,   4,  0, 53, 51,29,0,22,   0,0.812,  0.57,  1.28,  1.85,0.723,0, 15.07,1,0,0.188,0, 67
29,0,22,   0,  0,100,  0,30,1,18,-300,0.209,  0.71,  0.00,  0.71,0.098,1, 15.78,0,0,0.209,0, 67
30,1,18,-300,  0,  0,  0,31,1,14,-200,0.751,  0.00,  0.00,  0.00,0.524,0, 15.78,0,0,0.249,0, 67
 1,0,20,   0, 65, 35,  0, 2,0,38,   0,0.927,  0.47, 12.51, 12.98,0.697,0,  0.47,0,0,0.073,0, 68
 2,0,38,   0, 39, 39, 22, 3,0,44,   0,0.931,  0.49, 12.23, 12.72,0.896,0,  0.96,1,0,0.069,0, 68
 3,0,44,   0, 36, 43, 21, 4,0,48,   0,0.933,  0.52, 11.90, 12.42,0.834,0,  1.48,1,0,0.067,0, 68
 4,0,48,   0, 32, 46, 20, 5,0,50,   2,0.934,  0.53, 11.55, 12.08,0.240,0,  2.01,1,0,0.066,0, 68
 5,0,50,   2, 36, 46, 20, 6,0,53,   0,0.934,  0.53, 11.19, 11.73,0.333,0,  2.54,1,0,0.066,0, 68
 6,0,53,   0, 20, 45, 20, 7,0,50,  15,0.930,  0.53, 10.84, 11.37,0.101,0,  3.07,1,0,0.070,0, 68
 7,0,50,  15, 48, 45, 21, 8,0,57,   1,0.934,  0.53, 10.47, 11.00,0.601,0,  3.60,1,0,0.066,0, 68
 8,0,57,   1, 37, 44, 20, 9,0,59,   0,0.934,  0.52, 10.10, 10.62,0.710,0,  4.12,1,0,0.066,0, 68
 9,0,59,   0, 26, 48, 20,10,0,57,   6,0.931,  0.55,  9.71, 10.26,0.471,0,  4.67,1,0,0.069,0, 68
10,0,57,   6, 37, 48, 21,11,0,59,   0,0.931,  0.55,  9.31,  9.86,0.982,0,  5.22,1,0,0.069,0, 68
11,0,59,   0, 26, 47, 21,12,0,57,   6,0.928,  0.54,  8.92,  9.46,0.722,0,  5.76,1,0,0.072,0, 68
12,0,57,   6, 37, 47, 22,13,0,59,   0,0.928,  0.54,  8.51,  9.06,0.140,0,  6.30,1,0,0.072,0, 68
13,0,59,   0, 26, 46, 22,14,0,57,   6,0.924,  0.53,  8.12,  8.65,0.439,0,  6.83,1,0,0.076,0, 68
14,0,57,   6, 37, 46, 23,15,0,59,   0,0.924,  0.53,  7.71,  8.25,0.768,0,  7.36,1,0,0.076,0, 68
15,0,59,   0, 32, 45, 23,16,1,59,   0,0.078,  0.53,  5.71,  6.24,0.066,1,  7.89,1,1,0.078,0, 68
16,1,59,   0, 26, 42, 26,17,2,57,   6,0.089,  0.43,  3.96,  4.39,0.010,1,  8.32,1,1,0.089,0, 68
17,2,57,   6, 31, 45, 30,18,2,57,   0,0.899,  0.35,  3.73,  4.09,0.865,0,  8.67,1,0,0.101,0, 68
18,2,57,   0,  4, 47, 31,19,2,48,  18,0.885,  0.36,  3.50,  3.86,0.449,0,  9.03,1,0,0.115,0, 68
19,2,48,  18, 62, 46,  0,20,2,60,  10,0.898,  0.36,  3.37,  3.73,0.505,0,  9.39,0,0,0.102,0, 68
20,2,60,  10, 30, 49, 31,21,2,59,   0,0.895,  0.37,  3.11,  3.47,0.400,0,  9.76,1,0,0.105,0, 68
21,2,59,   0,  5, 49, 32,22,3,50,  14,0.120,  0.37,  1.96,  2.32,0.059,1, 10.13,1,1,0.120,0, 68
22,3,50,  14, 57, 50,  0,23,3,60,   7,0.878,  0.28,  1.85,  2.13,0.873,0, 10.41,0,0,0.122,0, 68
23,3,60,   7,  3, 55, 37,24,3,50,  12,0.860,  0.29,  1.65,  1.94,0.228,0, 10.70,1,0,0.140,0, 68
24,3,50,  12, 54, 53,  0,25,3,59,   5,0.872,  0.28,  1.52,  1.80,0.269,0, 10.98,0,0,0.128,0, 68
25,3,59,   5,  2, 59, 39,26,3,49,   5,0.852,  0.30,  1.29,  1.59,0.798,0, 11.28,1,0,0.148,0, 68
26,3,49,   5,  0, 56, 45,27,3,40,   4,0.830,  0.29,  1.07,  1.36,0.715,0, 11.57,1,0,0.170,0, 68
27,3,40,   4,  1, 51, 52,28,4,33,   0,0.193,  0.28,  0.55,  0.83,0.125,1, 11.85,1,1,0.193,0, 68
28,4,33,   0,  6, 94,  0,29,4,29,   0,0.761,  0.23,  0.41,  0.65,0.943,0, 12.08,0,0,0.239,0, 68
29,4,29,   0,  1, 99,  0,30,5,24,-300,0.266,  0.24,  0.00,  0.24,0.150,1, 12.32,0,0,0.266,0, 68
30,5,24,-300,  0,  0,  0,31,6,19,-450,0.345,  0.00,  0.00,  0.00,0.188,1, 12.32,0,0,0.345,0, 68
 1,0,20,   0, 65, 35,  0, 2,0,38,   0,0.927,  0.47, 12.51, 12.98,0.610,0,  0.47,0,0,0.073,0, 69
 2,0,38,   0, 39, 39, 22, 3,0,44,   0,0.931,  0.49, 12.23, 12.72,0.674,0,  0.96,1,0,0.069,0, 69
 3,0,44,   0, 36, 43, 21, 4,0,48,   0,0.933,  0.52, 11.90, 12.42,0.974,0,  1.48,1,0,0.067,0, 69
 4,0,48,   0, 32, 46, 20, 5,0,50,   2,0.934,  0.53, 11.55, 12.08,0.865,0,  2.01,1,0,0.066,0, 69
 5,0,50,   2, 36, 46, 20, 6,0,53,   0,0.934,  0.53, 11.19, 11.73,0.500,0,  2.54,1,0,0.066,0, 69
 6,0,53,   0, 20, 45, 20, 7,0,50,  15,0.930,  0.53, 10.84, 11.37,0.456,0,  3.07,1,0,0.070,0, 69
 7,0,50,  15, 48, 45, 21, 8,0,57,   1,0.934,  0.53, 10.47, 11.00,0.882,0,  3.60,1,0,0.066,0, 69
 8,0,57,   1, 37, 44, 20, 9,0,59,   0,0.934,  0.52, 10.10, 10.62,0.447,0,  4.12,1,0,0.066,0, 69
 9,0,59,   0, 26, 48, 20,10,0,57,   6,0.931,  0.55,  9.71, 10.26,0.976,0,  4.67,1,0,0.069,0, 69
10,0,57,   6, 37, 48, 21,11,0,59,   0,0.931,  0.55,  9.31,  9.86,0.793,0,  5.22,1,0,0.069,0, 69
11,0,59,   0, 26, 47, 21,12,0,57,   6,0.928,  0.54,  8.92,  9.46,0.525,0,  5.76,1,0,0.072,0, 69
12,0,57,   6, 37, 47, 22,13,0,59,   0,0.928,  0.54,  8.51,  9.06,0.647,0,  6.30,1,0,0.072,0, 69
13,0,59,   0, 26, 46, 22,14,0,57,   6,0.924,  0.53,  8.12,  8.65,0.186,0,  6.83,1,0,0.076,0, 69
14,0,57,   6, 37, 46, 23,15,0,59,   0,0.924,  0.53,  7.71,  8.25,0.968,0,  7.36,1,0,0.076,0, 69
15,0,59,   0, 32, 45, 23,16,0,59,   0,0.922,  0.53,  7.31,  7.84,0.789,0,  7.89,1,0,0.078,0, 69
16,0,59,   0, 26, 46, 24,17,0,57,   4,0.918,  0.53,  6.89,  7.43,0.601,0,  8.42,1,0,0.082,0, 69
17,0,57,   4, 25, 46, 25,18,0,55,   8,0.914,  0.53,  6.48,  7.01,0.447,0,  8.95,1,0,0.086,0, 69
18,0,55,   8, 36, 46, 26,19,0,57,   0,0.914,  0.53,  6.06,  6.59,0.589,0,  9.48,1,0,0.086,0, 69
19,0,57,   0, 19, 49, 26,20,0,53,   6,0.907,  0.55,  5.62,  6.17,0.964,0, 10.03,1,0,0.093,0, 69
20,0,53,   6, 20, 48, 28,21,0,50,  10,0.901,  0.55,  5.18,  5.72,0.329,0, 10.58,1,0,0.099,0, 69
21,0,50,  10, 27, 48, 30,22,0,50,   5,0.899,  0.55,  4.73,  5.27,0.686,0, 11.13,1,0,0.101,0, 69
22,0,50,   5, 27, 47, 31,23,0,50,   0,0.896,  0.54,  4.28,  4.82,0.173,0, 11.67,1,0,0.104,0, 69
23,0,50,   0, 21, 47, 32,24,0,48,   0,0.891,  0.54,  3.82,  4.36,0.715,0, 12.21,1,0,0.109,0, 69
24,0,48,   0, 14, 52, 34,25,0,44,   0,0.882,  0.57,  3.34,  3.90,0.592,0, 12.78,1,0,0.118,0, 69
25,0,44,   0,  3, 55, 37,26,0,37,   5,0.866,  0.58,  2.83,  3.41,0.801,0, 13.36,1,0,0.134,0, 69
26,0,37,   5,  8, 54, 41,27,0,33,   2,0.853,  0.57,  2.32,  2.90,0.548,0, 13.93,1,0,0.147,0, 69
27,0,33,   2,  0, 53, 45,28,0,27,   4,0.833,  0.57,  1.81,  2.38,0.734,0, 14.50,1,0,0.167,0, 69
28,0,27,   4,  0, 53, 51,29,0,22,   0,0.812,  0.57,  1.28,  1.85,0.349,0, 15.07,1,0,0.188,0, 69
29,0,22,   0,  0,100,  0,30,0,18,   0,0.791,  0.71,  0.71,  1.43,0.666,0, 15.78,0,0,0.209,0, 69
30,0,18,   0,  0,100,  0,31,1,14,-300,0.235,  0.71,  0.00,  0.71,0.015,1, 16.49,0,0,0.235,0, 69
 1,0,20,   0, 65, 35,  0, 2,0,38,   0,0.927,  0.47, 12.51, 12.98,0.724,0,  0.47,0,0,0.073,0, 70
 2,0,38,   0, 39, 39, 22, 3,0,44,   0,0.931,  0.49, 12.23, 12.72,0.133,0,  0.96,1,0,0.069,0, 70
 3,0,44,   0, 36, 43, 21, 4,0,48,   0,0.933,  0.52, 11.90, 12.42,0.188,0,  1.48,1,0,0.067,0, 70
 4,0,48,   0, 32, 46, 20, 5,0,50,   2,0.934,  0.53, 11.55, 12.08,0.388,0,  2.01,1,0,0.066,0, 70
 5,0,50,   2, 36, 46, 20, 6,1,53,   0,0.066,  0.53,  8.52,  9.06,0.043,1,  2.54,1,1,0.066,0, 70
 6,1,53,   0, 35, 42, 22, 7,1,55,   1,0.927,  0.43,  8.27,  8.70,0.833,0,  2.97,1,0,0.073,0, 70
 7,1,55,   1, 36, 42, 22, 8,2,57,   1,0.073,  0.43,  5.66,  6.09,0.059,1,  3.40,1,1,0.073,0, 70
 8,2,57,   1, 37, 39, 25, 9,3,59,   0,0.082,  0.33,  3.48,  3.81,0.033,1,  3.73,1,1,0.082,0, 70
 9,3,59,   0, 35, 50,  0,10,3,60,  15,0.904,  0.28,  3.43,  3.71,0.845,0,  4.01,0,0,0.096,0, 70
10,3,60,  15, 30, 53, 29,11,3,59,   3,0.901,  0.28,  3.29,  3.58,0.296,0,  4.29,1,0,0.099,0, 70
11,3,59,   3, 35, 51,  0,12,3,60,  17,0.901,  0.28,  3.23,  3.51,0.823,0,  4.57,0,0,0.099,0, 70
12,3,60,  17, 30, 53, 30,13,3,59,   4,0.898,  0.28,  3.09,  3.37,0.603,0,  4.85,1,0,0.102,0, 70
13,3,59,   4, 35, 50,  0,14,3,60,  19,0.897,  0.28,  3.02,  3.30,0.238,0,  5.13,0,0,0.103,0, 70
14,3,60,  19, 30, 51, 31,15,3,59,   7,0.894,  0.28,  2.88,  3.16,0.578,0,  5.41,1,0,0.106,0, 70
15,3,59,   7, 26, 49, 32,16,3,57,   0,0.890,  0.28,  2.74,  3.01,0.436,0,  5.69,1,0,0.110,0, 70
16,3,57,   0, 40, 49,  0,17,3,60,  11,0.891,  0.28,  2.66,  2.94,0.569,0,  5.97,0,0,0.109,0, 70
17,3,60,  11, 24, 52, 33,18,3,57,   2,0.886,  0.28,  2.50,  2.79,0.348,0,  6.25,1,0,0.114,0, 70
18,3,57,   2, 40, 50,  0,19,3,60,  12,0.887,  0.28,  2.42,  2.70,0.453,0,  6.53,0,0,0.113,0, 70
19,3,60,  12, 24, 53, 34,20,3,57,   1,0.881,  0.28,  2.24,  2.53,0.923,0,  6.81,1,0,0.119,0, 70
20,3,57,   1, 37, 51,  0,21,3,59,  13,0.882,  0.28,  2.15,  2.43,0.474,0,  7.09,0,0,0.118,0, 70
21,3,59,  13,  5, 54, 36,22,3,50,  18,0.866,  0.29,  1.97,  2.25,0.732,0,  7.38,1,0,0.134,0, 70
22,3,50,  18, 57, 51,  0,23,3,60,  10,0.878,  0.28,  1.86,  2.14,0.408,0,  7.66,0,0,0.122,0, 70
23,3,60,  10,  3, 56, 37,24,3,50,  14,0.860,  0.29,  1.65,  1.95,0.600,0,  7.95,1,0,0.140,0, 70
24,3,50,  14, 54, 53,  0,25,3,59,   7,0.872,  0.28,  1.52,  1.81,0.352,0,  8.23,0,0,0.128,0, 70
25,3,59,   7,  2, 60, 39,26,3,49,   6,0.852,  0.30,  1.30,  1.60,0.269,0,  8.53,1,0,0.148,0, 70
26,3,49,   6,  0, 57, 45,27,3,40,   4,0.830,  0.29,  1.07,  1.36,0.611,0,  8.82,1,0,0.170,0, 70
27,3,40,   4,  1, 51, 52,28,3,33,   0,0.807,  0.28,  0.85,  1.13,0.965,0,  9.10,1,0,0.193,0, 70
28,3,33,   0,  0,100,  0,29,3,27,   0,0.782,  0.36,  0.63,  0.98,0.294,0,  9.46,0,0,0.218,0, 70
29,3,27,   0,  0,100,  0,30,3,22,   0,0.756,  0.36,  0.36,  0.71,0.406,0,  9.82,0,0,0.244,0, 70
30,3,22,   0,  0,100,  0,31,4,18,-300,0.271,  0.36,  0.00,  0.36,0.245,1, 10.18,0,0,0.271,0, 70
 1,0,20,   0, 65, 35,  0, 2,0,38,   0,0.927,  0.47, 12.51, 12.98,0.456,0,  0.47,0,0,0.073,0, 71
 2,0,38,   0, 39, 39, 22, 3,0,44,   0,0.931,  0.49, 12.23, 12.72,0.797,0,  0.96,1,0,0.069,0, 71
 3,0,44,   0, 36, 43, 21, 4,0,48,   0,0.933,  0.52, 11.90, 12.42,0.873,0,  1.48,1,0,0.067,0, 71
 4,0,48,   0, 32, 46, 20, 5,0,50,   2,0.934,  0.53, 11.55, 12.08,0.347,0,  2.01,1,0,0.066,0, 71
 5,0,50,   2, 36, 46, 20, 6,0,53,   0,0.934,  0.53, 11.19, 11.73,0.228,0,  2.54,1,0,0.066,0, 71
 6,0,53,   0, 20, 45, 20, 7,1,50,  15,0.070,  0.53,  8.27,  8.80,0.040,1,  3.07,1,1,0.070,0, 71
 7,1,50,  15, 48, 42, 24, 8,1,57,   1,0.927,  0.43,  8.02,  8.44,0.697,0,  3.50,1,0,0.073,0, 71
 8,1,57,   1, 37, 42, 22, 9,1,59,   0,0.927,  0.43,  7.75,  8.18,0.804,0,  3.93,1,0,0.073,0, 71
 9,1,59,   0, 35, 43, 22,10,1,60,   0,0.927,  0.43,  7.48,  7.91,0.854,0,  4.36,1,0,0.073,0, 71
10,1,60,   0, 30, 46, 22,11,1,59,   2,0.924,  0.45,  7.19,  7.63,0.189,0,  4.81,1,0,0.076,0, 71
11,1,59,   2, 26, 46, 23,12,1,57,   7,0.921,  0.45,  6.90,  7.34,0.446,0,  5.26,1,0,0.079,0, 71
12,1,57,   7, 37, 45, 24,13,1,59,   1,0.921,  0.44,  6.60,  7.04,0.141,0,  5.70,1,0,0.079,0, 71
13,1,59,   1, 26, 45, 24,14,1,57,   6,0.917,  0.44,  6.31,  6.75,0.382,0,  6.14,1,0,0.083,0, 71
14,1,57,   6, 37, 44, 25,15,1,59,   0,0.917,  0.44,  6.01,  6.44,0.585,0,  6.58,1,0,0.083,0, 71
15,1,59,   0, 32, 43, 25,16,1,59,   0,0.915,  0.43,  5.71,  6.14,0.533,0,  7.01,1,0,0.085,0, 71
16,1,59,   0, 26, 42, 26,17,2,57,   6,0.089,  0.43,  3.96,  4.39,0.004,1,  7.44,1,1,0.089,0, 71
17,2,57,   6, 31, 45, 30,18,3,57,   0,0.101,  0.35,  2.50,  2.85,0.032,1,  7.79,1,1,0.101,0, 71
18,3,57,   0, 40, 49,  0,19,4,60,-289,0.113,  0.28,  0.70,  0.98,0.102,1,  8.07,0,0,0.113,0, 71
19,4,60,-289,  0,  0,  0,20,4,49,-189,0.848,  0.00,  0.81,  0.81,0.502,0,  8.07,0,0,0.152,0, 71
20,4,49,-189,  0,  0,  0,21,4,40, -89,0.826,  0.00,  0.96,  0.96,0.995,0,  8.07,0,0,0.174,0, 71
21,4,40, -89,  1, 10,  0,22,4,33,   0,0.803,  0.07,  1.08,  1.14,0.569,0,  8.14,0,0,0.197,0, 71
22,4,33,   0, 57, 43,  0,23,4,46,   0,0.834,  0.17,  1.06,  1.23,0.353,0,  8.31,0,0,0.166,0, 71
23,4,46,   0, 46, 53,  0,24,4,53,   1,0.845,  0.19,  1.00,  1.19,0.980,0,  8.50,0,0,0.155,0, 71
24,4,53,   1, 41, 57,  0,25,4,57,   3,0.850,  0.20,  0.92,  1.12,0.711,0,  8.70,0,0,0.150,0, 71
25,4,57,   3, 37, 62,  0,26,4,59,   4,0.850,  0.20,  0.83,  1.03,0.463,0,  8.90,0,0,0.150,0, 71
26,4,59,   4, 17, 69,  0,27,4,54,  18,0.839,  0.21,  0.72,  0.93,0.989,0,  9.11,0,0,0.161,0, 71
27,4,54,  18,  0, 69, 49,28,4,44,   0,0.813,  0.21,  0.57,  0.78,0.549,0,  9.32,1,0,0.187,0, 71
28,4,44,   0,  3, 97,  0,29,5,37,-300,0.210,  0.24,  0.00,  0.24,0.134,1,  9.56,0,0,0.210,0, 71
29,5,37,-300,  0,  0,  0,30,5,30,-200,0.723,  0.00,  0.00,  0.00,0.439,0,  9.56,0,0,0.277,0, 71
30,5,30,-200,  0,  0,  0,31,5,24,-100,0.687,  0.00,  0.00,  0.00,0.857,0,  9.56,0,0,0.313,0, 71
 1,0,20,   0, 65, 35,  0, 2,0,38,   0,0.927,  0.47, 12.51, 12.98,0.490,0,  0.47,0,0,0.073,0, 72
 2,0,38,   0, 39, 39, 22, 3,0,44,   0,0.931,  0.49, 12.23, 12.72,0.863,0,  0.96,1,0,0.069,0, 72
 3,0,44,   0, 36, 43, 21, 4,0,48,   0,0.933,  0.52, 11.90, 12.42,0.587,0,  1.48,1,0,0.067,0, 72
 4,0,48,   0, 32, 46, 20, 5,0,50,   2,0.934,  0.53, 11.55, 12.08,0.701,0,  2.01,1,0,0.066,0, 72
 5,0,50,   2, 36, 46, 20, 6,0,53,   0,0.934,  0.53, 11.19, 11.73,0.233,0,  2.54,1,0,0.066,0, 72
 6,0,53,   0, 20, 45, 20, 7,0,50,  15,0.930,  0.53, 10.84, 11.37,0.409,0,  3.07,1,0,0.070,0, 72
 7,0,50,  15, 48, 45, 21, 8,0,57,   1,0.934,  0.53, 10.47, 11.00,0.513,0,  3.60,1,0,0.066,0, 72
 8,0,57,   1, 37, 44, 20, 9,1,59,   0,0.066,  0.52,  7.75,  8.28,0.044,1,  4.12,1,1,0.066,0, 72
 9,1,59,   0, 35, 43, 22,10,1,60,   0,0.927,  0.43,  7.48,  7.91,0.763,0,  4.55,1,0,0.073,0, 72
10,1,60,   0, 30, 46, 22,11,1,59,   2,0.924,  0.45,  7.19,  7.63,0.693,0,  5.00,1,0,0.076,0, 72
11,1,59,   2, 26, 46, 23,12,1,57,   7,0.921,  0.45,  6.90,  7.34,0.966,0,  5.45,1,0,0.079,0, 72
12,1,57,   7, 37, 45, 24,13,1,59,   1,0.921,  0.44,  6.60,  7.04,0.874,0,  5.89,1,0,0.079,0, 72
13,1,59,   1, 26, 45, 24,14,1,57,   6,0.917,  0.44,  6.31,  6.75,0.854,0,  6.33,1,0,0.083,0, 72
14,1,57,   6, 37, 44, 25,15,1,59,   0,0.917,  0.44,  6.01,  6.44,0.957,0,  6.77,1,0,0.083,0, 72
15,1,59,   0, 32, 43, 25,16,1,59,   0,0.915,  0.43,  5.71,  6.14,0.365,0,  7.20,1,0,0.085,0, 72
16,1,59,   0, 26, 42, 26,17,1,57,   6,0.911,  0.43,  5.41,  5.83,0.282,0,  7.63,1,0,0.089,0, 72
17,1,57,   6, 37, 42, 27,18,1,59,   0,0.911,  0.43,  5.10,  5.53,0.417,0,  8.06,1,0,0.089,0, 72
18,1,59,   0, 20, 45, 27,19,1,55,   8,0.905,  0.44,  4.78,  5.22,0.163,0,  8.50,1,0,0.095,0, 72
19,1,55,   8, 36, 43, 29,20,1,57,   0,0.905,  0.43,  4.46,  4.89,0.128,0,  8.93,1,0,0.095,0, 72
20,1,57,   0, 19, 48, 29,21,2,53,   4,0.102,  0.45,  3.06,  3.51,0.041,1,  9.38,1,1,0.102,0, 72
21,2,53,   4,  2, 47, 35,22,2,44,  20,0.871,  0.36,  2.81,  3.17,0.271,0,  9.74,1,0,0.129,0, 72
22,2,44,  20, 72, 45,  0,23,2,60,   3,0.891,  0.35,  2.66,  3.02,0.931,0, 10.09,0,0,0.109,0, 72
23,2,60,   3, 18, 52, 33,24,2,55,   0,0.882,  0.38,  2.37,  2.75,0.345,0, 10.47,1,0,0.118,0, 72
24,2,55,   0,  9, 55, 36,25,3,48,   0,0.131,  0.39,  1.45,  1.84,0.029,1, 10.86,1,1,0.131,0, 72
25,3,48,   0, 32, 56,  0,26,3,50,  12,0.854,  0.29,  1.31,  1.61,0.611,0, 11.15,0,0,0.146,0, 72
26,3,50,  12,  0, 60, 45,27,3,41,   7,0.832,  0.30,  1.08,  1.38,0.243,0, 11.45,1,0,0.168,0, 72
